"respondent_id","choice","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","no_choice","past.use_this","brand.recall_this","brand.recognition_this","age","gender","income","location","fast.food.frequency","education","market_awareness"
28,0,29,0,0,1,0,0,1,0,0,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,1,27,0,0,0,1,0,0,1,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,23,0,0,1,0,1,0,0,0,0,1,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,23,0,0,1,0,1,0,0,0,0,1,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,1,29,0,0,1,0,0,1,0,0,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,37,0,0,0,1,0,1,0,0,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,1,29,0,0,1,0,0,0,0,1,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,37,0,0,0,1,0,1,0,0,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,27,0,0,0,1,0,0,1,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,1,27,0,0,0,1,0,0,1,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,23,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,29,0,0,1,0,0,1,0,0,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,37,0,0,0,1,0,1,0,0,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,29,0,0,1,0,0,0,0,1,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,1,23,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,23,0,0,1,0,0,0,1,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,1,23,0,0,1,0,1,0,0,0,0,1,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,29,0,0,1,0,0,0,0,1,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9
29,0,29,0,0,1,0,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,27,0,0,0,1,0,0,1,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,1,23,0,0,1,0,1,0,0,0,0,1,1,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,23,0,0,1,0,1,0,0,0,0,1,1,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,1,29,0,0,1,0,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,37,0,0,0,1,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,29,0,0,1,0,0,0,0,1,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,37,0,0,0,1,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,1,27,0,0,0,1,0,0,1,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,27,0,0,0,1,0,0,1,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,1,23,0,0,1,0,0,0,1,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,29,0,0,1,0,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,37,0,0,0,1,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,29,0,0,1,0,0,0,0,1,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,1,23,0,0,1,0,0,0,1,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,23,0,0,1,0,0,0,1,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,1,23,0,0,1,0,1,0,0,0,0,1,1,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,29,0,0,1,0,0,0,0,1,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11
30,1,29,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,27,0,0,0,1,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,23,0,0,1,0,1,0,0,0,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,23,0,0,1,0,1,0,0,0,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,29,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,1,37,0,0,0,1,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,29,0,0,1,0,0,0,0,1,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,1,37,0,0,0,1,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,27,0,0,0,1,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,27,0,0,0,1,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,1,23,0,0,1,0,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,29,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,1,37,0,0,0,1,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,29,0,0,1,0,0,0,0,1,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,23,0,0,1,0,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,23,0,0,1,0,0,0,1,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,1,23,0,0,1,0,1,0,0,0,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,29,0,0,1,0,0,0,0,1,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11
31,0,29,0,0,1,0,0,1,0,0,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,1,27,0,0,0,1,0,0,1,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,23,0,0,1,0,1,0,0,0,0,1,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,23,0,0,1,0,1,0,0,0,0,1,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,29,0,0,1,0,0,1,0,0,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,1,37,0,0,0,1,0,1,0,0,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,1,29,0,0,1,0,0,0,0,1,0,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,37,0,0,0,1,0,1,0,0,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,27,0,0,0,1,0,0,1,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,1,27,0,0,0,1,0,0,1,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,23,0,0,1,0,0,0,1,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,29,0,0,1,0,0,1,0,0,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,1,37,0,0,0,1,0,1,0,0,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,29,0,0,1,0,0,0,0,1,0,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,23,0,0,1,0,0,0,1,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,23,0,0,1,0,0,0,1,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,1,23,0,0,1,0,1,0,0,0,0,1,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,29,0,0,1,0,0,0,0,1,0,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11
32,0,29,0,0,1,0,0,1,0,0,0,0,1,1,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,27,0,0,0,1,0,0,1,0,0,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,23,0,0,1,0,1,0,0,0,0,1,1,1,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,23,0,0,1,0,1,0,0,0,0,1,1,1,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,29,0,0,1,0,0,1,0,0,0,0,1,1,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,37,0,0,0,1,0,1,0,0,0,0,1,1,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,29,0,0,1,0,0,0,0,1,0,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,37,0,0,0,1,0,1,0,0,0,0,1,1,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,27,0,0,0,1,0,0,1,0,0,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,27,0,0,0,1,0,0,1,0,0,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,23,0,0,1,0,0,0,1,0,0,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,29,0,0,1,0,0,1,0,0,0,0,1,1,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,37,0,0,0,1,0,1,0,0,0,0,1,1,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,29,0,0,1,0,0,0,0,1,0,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,23,0,0,1,0,0,0,1,0,0,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,23,0,0,1,0,0,0,1,0,0,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,23,0,0,1,0,1,0,0,0,0,1,1,1,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,0,29,0,0,1,0,0,0,0,1,0,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9
33,0,29,0,0,1,0,0,1,0,0,0,0,1,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,27,0,0,0,1,0,0,1,0,0,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,23,0,0,1,0,1,0,0,0,0,1,1,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,23,0,0,1,0,1,0,0,0,0,1,1,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,29,0,0,1,0,0,1,0,0,0,0,1,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,37,0,0,0,1,0,1,0,0,0,0,1,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,29,0,0,1,0,0,0,0,1,0,0,0,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,37,0,0,0,1,0,1,0,0,0,0,1,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,27,0,0,0,1,0,0,1,0,0,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,27,0,0,0,1,0,0,1,0,0,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,23,0,0,1,0,0,0,1,0,0,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,29,0,0,1,0,0,1,0,0,0,0,1,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,37,0,0,0,1,0,1,0,0,0,0,1,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,29,0,0,1,0,0,0,0,1,0,0,0,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,23,0,0,1,0,0,0,1,0,0,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,23,0,0,1,0,0,0,1,0,0,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,23,0,0,1,0,1,0,0,0,0,1,1,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,0,29,0,0,1,0,0,0,0,1,0,0,0,1,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",10
34,0,29,0,0,1,0,0,1,0,0,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,27,0,0,0,1,0,0,1,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,1,23,0,0,1,0,1,0,0,0,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,23,0,0,1,0,1,0,0,0,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,29,0,0,1,0,0,1,0,0,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,1,37,0,0,0,1,0,1,0,0,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,29,0,0,1,0,0,0,0,1,0,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,1,37,0,0,0,1,0,1,0,0,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,27,0,0,0,1,0,0,1,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,27,0,0,0,1,0,0,1,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,1,23,0,0,1,0,0,0,1,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,29,0,0,1,0,0,1,0,0,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,1,37,0,0,0,1,0,1,0,0,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,29,0,0,1,0,0,0,0,1,0,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,23,0,0,1,0,0,0,1,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,23,0,0,1,0,0,0,1,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,1,23,0,0,1,0,1,0,0,0,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,29,0,0,1,0,0,0,0,1,0,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9
36,0,29,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,0,27,0,0,0,1,0,0,1,0,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,1,23,0,0,1,0,1,0,0,0,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,0,23,0,0,1,0,1,0,0,0,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,1,29,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,0,37,0,0,0,1,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,1,29,0,0,1,0,0,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,0,37,0,0,0,1,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,0,27,0,0,0,1,0,0,1,0,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,1,27,0,0,0,1,0,0,1,0,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,0,23,0,0,1,0,0,0,1,0,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
36,0,29,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11
