"respondent_id","question_id","choice","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","no_choice","brand.past_use_this","brand.recall_this","brand.recognition_this","age","gender","income","location","fast.food.frequency","education","market_awareness","total_recalled","total_recognized","total_price_guess_diff"
27,4,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
27,4,1,29,0,0,1,0,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
27,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
27,5,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
27,5,0,29,0,0,1,0,0,0,0,1,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
27,5,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
27,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
27,6,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
27,6,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
27,6,1,29,0,0,1,0,0,0,0,1,0,0,0,0,1,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
27,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",9,6,7,17.31
28,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,1,1,27,0,0,0,1,0,0,1,0,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,2,1,29,0,0,1,0,0,1,0,0,1,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,2,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,3,1,29,0,0,1,0,0,0,0,1,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,3,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,3,0,27,0,0,0,1,0,0,1,0,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,4,1,27,0,0,0,1,0,0,1,0,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,4,0,23,0,0,1,0,0,0,1,0,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,5,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,5,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,5,1,23,0,0,1,0,0,0,1,0,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,6,0,23,0,0,1,0,0,0,1,0,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,6,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,6,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
28,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,3,4,2.31
29,1,0,29,0,0,1,0,0,1,0,0,1,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,1,0,27,0,0,0,1,0,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,1,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,2,1,29,0,0,1,0,0,1,0,0,1,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,2,0,37,0,0,0,1,0,1,0,0,1,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,3,0,29,0,0,1,0,0,0,0,1,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,3,0,37,0,0,0,1,0,1,0,0,1,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,3,1,27,0,0,0,1,0,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,4,0,27,0,0,0,1,0,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,4,1,23,0,0,1,0,0,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,4,0,29,0,0,1,0,0,1,0,0,1,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,5,0,37,0,0,0,1,0,1,0,0,1,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,5,0,29,0,0,1,0,0,0,0,1,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,5,1,23,0,0,1,0,0,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,6,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,6,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,6,0,29,0,0,1,0,0,0,0,1,0,0,0,0,1,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
29,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","1000-2500","miasto-500","raz-w-tygodniu","wyzsze",11,4,8,1.69
30,1,1,29,0,0,1,0,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,1,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,2,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,2,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,3,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,3,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,3,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,4,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,4,1,23,0,0,1,0,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,5,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,5,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,5,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,6,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,6,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,6,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
30,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",11,11,6,10.31
31,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,1,1,27,0,0,0,1,0,0,1,0,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,2,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,2,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,3,1,29,0,0,1,0,0,0,0,1,0,0,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,3,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,3,0,27,0,0,0,1,0,0,1,0,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,4,1,27,0,0,0,1,0,0,1,0,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,4,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,5,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,5,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,5,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,6,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,6,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,6,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
31,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","ponizej-1000","miast-50","raz-w-tygodniu","w-trakcie-studiow",11,9,5,5.69
34,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,1,0,27,0,0,0,1,0,0,1,0,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,1,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,2,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,2,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,3,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,3,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,3,0,27,0,0,0,1,0,0,1,0,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,4,0,27,0,0,0,1,0,0,1,0,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,4,1,23,0,0,1,0,0,0,1,0,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,5,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,5,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,5,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,6,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,6,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,6,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
34,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",9,6,7,16.69
35,1,0,29,0,0,1,0,0,1,0,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,1,0,27,0,0,0,1,0,0,1,0,0,0,0,1,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,2,0,29,0,0,1,0,0,1,0,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,2,0,37,0,0,0,1,0,1,0,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,3,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,3,0,37,0,0,0,1,0,1,0,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,3,1,27,0,0,0,1,0,0,1,0,0,0,0,1,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,4,0,27,0,0,0,1,0,0,1,0,0,0,0,1,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,4,0,23,0,0,1,0,0,0,1,0,0,0,0,1,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,4,0,29,0,0,1,0,0,1,0,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,5,0,37,0,0,0,1,0,1,0,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,5,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,5,1,23,0,0,1,0,0,0,1,0,0,0,0,1,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,6,1,23,0,0,1,0,0,0,1,0,0,0,0,1,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,6,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,6,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
35,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",9,6,7,26.69
36,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11,9,8,14.69
36,1,0,27,0,0,0,1,0,0,1,0,0,0,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11,9,8,14.69
36,1,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11,9,8,14.69
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11,9,8,14.69
36,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11,9,8,14.69
36,2,1,29,0,0,1,0,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11,9,8,14.69
36,2,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,24,"kobieta","2500-5000","miasto-500","raz-w-tygodniu","wyzsze",11,9,8,14.69
