"respondent_id","question_id","respondent_question_id","alternative_id","choice","price","gram","kcal","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","is_bundle","is_premium","no_choice","past.use_this","brand.recall_this","brand.recognition_this","age","total_recalled","total_recognized","avg_price_guess_diff","norm_total_recalled","norm_total_recognized","norm_avg_price_guess_diff","price_accuracy_score","market_awareness","city_50_500","city_over_500","rural_or_small_city","is_female","is_graduated","income_low","income_mid","income_high","eats_fastfood_weekly","eats_fastfood_rarely","log_age","log_total_recalled","log_total_recognized","log_avg_price_guess_diff","log_price","norm_age","norm_kcal","norm_gram","norm_price","income_aware_enthusiasts","low_awareness_explorers","low_income_youngsters","average_aware_consumers"
134,2,"134_2",3,1,17,220,400,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,2.89037175789616,0.705882352941177,0.4,0.523809523809524,0.485714285714286,0,0,0,1
134,2,"134_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,0,0.705882352941177,0,0,0,0,0,0,1
134,3,"134_3",1,0,27,340,700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,3.3322045101752,0.705882352941177,0.7,0.80952380952381,0.771428571428571,0,0,0,1
134,3,"134_3",2,1,20,420,400,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,3.04452243772342,0.705882352941177,0.4,1,0.571428571428571,0,0,0,1
134,3,"134_3",3,0,20,220,1000,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,3.04452243772342,0.705882352941177,1,0.523809523809524,0.571428571428571,0,0,0,1
134,3,"134_3",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,0,0.705882352941177,0,0,0,0,0,0,1
134,4,"134_4",1,0,12,380,500,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,2.56494935746154,0.705882352941177,0.5,0.904761904761905,0.342857142857143,0,0,0,1
134,4,"134_4",2,1,32,260,800,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,3.49650756146648,0.705882352941177,0.8,0.619047619047619,0.914285714285714,0,0,0,1
134,4,"134_4",3,0,32,300,800,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,3.49650756146648,0.705882352941177,0.8,0.714285714285714,0.914285714285714,0,0,0,1
134,4,"134_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,0,0.705882352941177,0,0,0,0,0,0,1
134,5,"134_5",1,1,15,260,500,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,2.77258872223978,0.705882352941177,0.5,0.619047619047619,0.428571428571429,0,0,0,1
134,5,"134_5",2,0,35,380,900,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,3.58351893845611,0.705882352941177,0.9,0.904761904761905,1,0,0,0,1
134,5,"134_5",3,0,27,380,900,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,3.3322045101752,0.705882352941177,0.9,0.904761904761905,0.771428571428571,0,0,0,1
134,5,"134_5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,0,0.705882352941177,0,0,0,0,0,0,1
134,6,"134_6",1,0,25,420,1000,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,3.25809653802148,0.705882352941177,1,1,0.714285714285714,0,0,0,1
134,6,"134_6",2,1,17,220,400,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,2.89037175789616,0.705882352941177,0.4,0.523809523809524,0.485714285714286,0,0,0,1
134,6,"134_6",3,0,25,340,700,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,3.25809653802148,0.705882352941177,0.7,0.80952380952381,0.714285714285714,0,0,0,1
134,6,"134_6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,4,8,6.23,0.1875,1,0.585562477097838,0.414437522902162,0.533979174300721,0,0,1,1,1,0,1,0,0,1,3.43398720448515,1.6094379124341,2.19722457733622,1.97823903617067,0,0.705882352941177,0,0,0,0,0,0,1
140,1,"140_1",1,0,32,300,600,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.49650756146648,0.176470588235294,0.6,0.714285714285714,0.914285714285714,1,0,0,0
140,1,"140_1",2,0,12,380,800,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,2.56494935746154,0.176470588235294,0.8,0.904761904761905,0.342857142857143,1,0,0,0
140,1,"140_1",3,1,30,260,600,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.43398720448515,0.176470588235294,0.6,0.619047619047619,0.857142857142857,1,0,0,0
140,1,"140_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,0,0.176470588235294,0,0,0,1,0,0,0
140,2,"140_2",1,0,20,420,900,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.04452243772342,0.176470588235294,0.9,1,0.571428571428571,1,0,0,0
140,2,"140_2",2,1,32,340,800,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.49650756146648,0.176470588235294,0.8,0.80952380952381,0.914285714285714,1,0,0,0
140,2,"140_2",3,0,17,220,400,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,2.89037175789616,0.176470588235294,0.4,0.523809523809524,0.485714285714286,1,0,0,0
140,2,"140_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,0,0.176470588235294,0,0,0,1,0,0,0
140,3,"140_3",1,0,27,340,700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.3322045101752,0.176470588235294,0.7,0.80952380952381,0.771428571428571,1,0,0,0
140,3,"140_3",2,0,20,420,400,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.04452243772342,0.176470588235294,0.4,1,0.571428571428571,1,0,0,0
140,3,"140_3",3,1,20,220,1000,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.04452243772342,0.176470588235294,1,0.523809523809524,0.571428571428571,1,0,0,0
140,3,"140_3",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,0,0.176470588235294,0,0,0,1,0,0,0
140,4,"140_4",1,1,12,380,500,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,2.56494935746154,0.176470588235294,0.5,0.904761904761905,0.342857142857143,1,0,0,0
140,4,"140_4",2,0,32,260,800,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.49650756146648,0.176470588235294,0.8,0.619047619047619,0.914285714285714,1,0,0,0
140,4,"140_4",3,0,32,300,800,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.49650756146648,0.176470588235294,0.8,0.714285714285714,0.914285714285714,1,0,0,0
140,4,"140_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,0,0.176470588235294,0,0,0,1,0,0,0
140,5,"140_5",1,0,15,260,500,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,2.77258872223978,0.176470588235294,0.5,0.619047619047619,0.428571428571429,1,0,0,0
140,5,"140_5",2,0,35,380,900,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.58351893845611,0.176470588235294,0.9,0.904761904761905,1,1,0,0,0
140,5,"140_5",3,1,27,380,900,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.3322045101752,0.176470588235294,0.9,0.904761904761905,0.771428571428571,1,0,0,0
140,5,"140_5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,0,0.176470588235294,0,0,0,1,0,0,0
140,6,"140_6",1,1,25,420,1000,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.25809653802148,0.176470588235294,1,1,0.714285714285714,1,0,0,0
140,6,"140_6",2,0,17,220,400,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,2.89037175789616,0.176470588235294,0.4,0.523809523809524,0.485714285714286,1,0,0,0
140,6,"140_6",3,0,25,340,700,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,3.25809653802148,0.176470588235294,0.7,0.80952380952381,0.714285714285714,1,0,0,0
140,6,"140_6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,8,2.63,0.1875,1,0.189813118358373,0.810186881641627,0.665895627213876,1,0,0,0,0,0,0,1,0,1,3.09104245335832,1.6094379124341,2.19722457733622,1.28923264827676,0,0.176470588235294,0,0,0,1,0,0,0
143,1,"143_1",1,0,32,300,600,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.49650756146648,0.411764705882353,0.6,0.714285714285714,0.914285714285714,0,0,0,1
143,1,"143_1",2,0,12,380,800,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,2.56494935746154,0.411764705882353,0.8,0.904761904761905,0.342857142857143,0,0,0,1
143,1,"143_1",3,1,30,260,600,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.43398720448515,0.411764705882353,0.6,0.619047619047619,0.857142857142857,0,0,0,1
143,1,"143_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,0,0.411764705882353,0,0,0,0,0,0,1
143,2,"143_2",1,1,20,420,900,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.04452243772342,0.411764705882353,0.9,1,0.571428571428571,0,0,0,1
143,2,"143_2",2,0,32,340,800,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.49650756146648,0.411764705882353,0.8,0.80952380952381,0.914285714285714,0,0,0,1
143,2,"143_2",3,0,17,220,400,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,2.89037175789616,0.411764705882353,0.4,0.523809523809524,0.485714285714286,0,0,0,1
143,2,"143_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,0,0.411764705882353,0,0,0,0,0,0,1
143,3,"143_3",1,0,27,340,700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.3322045101752,0.411764705882353,0.7,0.80952380952381,0.771428571428571,0,0,0,1
143,3,"143_3",2,1,20,420,400,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.04452243772342,0.411764705882353,0.4,1,0.571428571428571,0,0,0,1
143,3,"143_3",3,0,20,220,1000,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.04452243772342,0.411764705882353,1,0.523809523809524,0.571428571428571,0,0,0,1
143,3,"143_3",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,0,0.411764705882353,0,0,0,0,0,0,1
143,4,"143_4",1,0,12,380,500,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,2.56494935746154,0.411764705882353,0.5,0.904761904761905,0.342857142857143,0,0,0,1
143,4,"143_4",2,0,32,260,800,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.49650756146648,0.411764705882353,0.8,0.619047619047619,0.914285714285714,0,0,0,1
143,4,"143_4",3,1,32,300,800,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.49650756146648,0.411764705882353,0.8,0.714285714285714,0.914285714285714,0,0,0,1
143,4,"143_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,0,0.411764705882353,0,0,0,0,0,0,1
143,5,"143_5",1,0,15,260,500,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,2.77258872223978,0.411764705882353,0.5,0.619047619047619,0.428571428571429,0,0,0,1
143,5,"143_5",2,0,35,380,900,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.58351893845611,0.411764705882353,0.9,0.904761904761905,1,0,0,0,1
143,5,"143_5",3,1,27,380,900,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.3322045101752,0.411764705882353,0.9,0.904761904761905,0.771428571428571,0,0,0,1
143,5,"143_5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,0,0.411764705882353,0,0,0,0,0,0,1
143,6,"143_6",1,1,25,420,1000,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.25809653802148,0.411764705882353,1,1,0.714285714285714,0,0,0,1
143,6,"143_6",2,0,17,220,400,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,2.89037175789616,0.411764705882353,0.4,0.523809523809524,0.485714285714286,0,0,0,1
143,6,"143_6",3,0,25,340,700,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,3.25809653802148,0.411764705882353,0.7,0.80952380952381,0.714285714285714,0,0,0,1
143,6,"143_6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,8,2.77,0.625,1,0.205203371198241,0.794796628801759,0.806598876267253,0,1,0,1,1,0,1,0,0,1,3.25809653802148,2.484906649788,2.19722457733622,1.32707500145992,0,0.411764705882353,0,0,0,0,0,0,1
146,1,"146_1",1,0,32,300,600,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,23,5,8,3.89666666666666,0.25,1,0.329058263100036,0.670941736899964,0.640313912299988,0,1,0,0,1,0,1,0,1,0,3.17805383034795,1.79175946922805,2.19722457733622,1.58855470151767,3.49650756146648,0.294117647058824,0.6,0.714285714285714,0.914285714285714,0,0,0,1
146,1,"146_1",2,0,12,380,800,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,5,8,3.89666666666666,0.25,1,0.329058263100036,0.670941736899964,0.640313912299988,0,1,0,0,1,0,1,0,1,0,3.17805383034795,1.79175946922805,2.19722457733622,1.58855470151767,2.56494935746154,0.294117647058824,0.8,0.904761904761905,0.342857142857143,0,0,0,1
146,1,"146_1",3,1,30,260,600,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,23,5,8,3.89666666666666,0.25,1,0.329058263100036,0.670941736899964,0.640313912299988,0,1,0,0,1,0,1,0,1,0,3.17805383034795,1.79175946922805,2.19722457733622,1.58855470151767,3.43398720448515,0.294117647058824,0.6,0.619047619047619,0.857142857142857,0,0,0,1
146,1,"146_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,5,8,3.89666666666666,0.25,1,0.329058263100036,0.670941736899964,0.640313912299988,0,1,0,0,1,0,1,0,1,0,3.17805383034795,1.79175946922805,2.19722457733622,1.58855470151767,0,0.294117647058824,0,0,0,0,0,0,1
146,2,"146_2",1,1,20,420,900,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,23,5,8,3.89666666666666,0.25,1,0.329058263100036,0.670941736899964,0.640313912299988,0,1,0,0,1,0,1,0,1,0,3.17805383034795,1.79175946922805,2.19722457733622,1.58855470151767,3.04452243772342,0.294117647058824,0.9,1,0.571428571428571,0,0,0,1
146,2,"146_2",2,0,32,340,800,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,23,5,8,3.89666666666666,0.25,1,0.329058263100036,0.670941736899964,0.640313912299988,0,1,0,0,1,0,1,0,1,0,3.17805383034795,1.79175946922805,2.19722457733622,1.58855470151767,3.49650756146648,0.294117647058824,0.8,0.80952380952381,0.914285714285714,0,0,0,1
146,2,"146_2",3,0,17,220,400,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,23,5,8,3.89666666666666,0.25,1,0.329058263100036,0.670941736899964,0.640313912299988,0,1,0,0,1,0,1,0,1,0,3.17805383034795,1.79175946922805,2.19722457733622,1.58855470151767,2.89037175789616,0.294117647058824,0.4,0.523809523809524,0.485714285714286,0,0,0,1
146,2,"146_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,5,8,3.89666666666666,0.25,1,0.329058263100036,0.670941736899964,0.640313912299988,0,1,0,0,1,0,1,0,1,0,3.17805383034795,1.79175946922805,2.19722457733622,1.58855470151767,0,0.294117647058824,0,0,0,0,0,0,1
146,3,"146_3",1,0,27,340,700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,5,8,3.89666666666666,0.25,1,0.329058263100036,0.670941736899964,0.640313912299988,0,1,0,0,1,0,1,0,1,0,3.17805383034795,1.79175946922805,2.19722457733622,1.58855470151767,3.3322045101752,0.294117647058824,0.7,0.80952380952381,0.771428571428571,0,0,0,1
