"respondent_id","question_id","alternative_id","choice","price","gram","kcal","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","is_bundle","is_premium","no_choice","past.use_this","brand.recall_this","brand.recognition_this","age","gender","income","location","fast.food.frequency","education","total_recalled","total_recognized","avg_price_guess_diff","respondent_question_id"
2070,4,1,0,27,345,639,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_4"
2070,4,2,1,37,281,473,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_4"
2070,4,3,0,12,300,735,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_4"
2070,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_4"
2070,5,1,0,37,339,453,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_5"
2070,5,2,1,19,270,970,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_5"
2070,5,3,0,37,222,674,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_5"
2070,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_5"
2070,6,1,1,12,310,897,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_6"
2070,6,2,0,27,197,722,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_6"
2070,6,3,0,19,344,755,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_6"
2070,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","5000-7500","miasto-50-150","raz-w-tygodniu","w-trakcie-studiow",11,8,2.23,"2070_6"
2071,1,1,0,37,288,790,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_1"
2071,1,2,1,37,220,538,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_1"
2071,1,3,0,27,244,550,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_1"
2071,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_1"
2071,2,1,0,19,412,747,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_2"
2071,2,2,1,27,326,714,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_2"
2071,2,3,0,27,190,628,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_2"
2071,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_2"
2071,3,1,1,27,310,671,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_3"
2071,3,2,0,12,410,832,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_3"
2071,3,3,0,37,334,582,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_3"
2071,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_3"
2071,4,1,0,27,350,520,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_4"
2071,4,2,0,37,184,785,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_4"
2071,4,3,1,12,300,962,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_4"
2071,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_4"
2071,5,1,0,37,287,596,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_5"
2071,5,2,0,19,263,808,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_5"
2071,5,3,1,37,311,762,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_5"
2071,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_5"
2071,6,1,1,12,316,682,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_6"
2071,6,2,0,27,195,633,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_6"
2071,6,3,0,19,329,602,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_6"
2071,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",2,4,7.56333333333333,"2071_6"
2072,1,1,1,37,348,646,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_1"
2072,1,2,0,37,270,661,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_1"
2072,1,3,0,27,192,464,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_1"
2072,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_1"
2072,2,1,0,19,304,717,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_2"
2072,2,2,1,27,247,625,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_2"
2072,2,3,0,27,204,456,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_2"
2072,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_2"
2072,3,1,0,27,207,535,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_3"
2072,3,2,0,12,273,1043,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_3"
2072,3,3,1,37,246,444,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_3"
2072,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_3"
2072,4,1,1,27,290,453,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_4"
2072,4,2,0,37,333,616,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_4"
2072,4,3,0,12,278,826,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_4"
2072,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_4"
2072,5,1,0,37,321,648,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_5"
2072,5,2,1,19,328,990,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_5"
2072,5,3,0,37,294,562,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_5"
2072,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_5"
2072,6,1,0,12,227,616,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_6"
2072,6,2,1,27,224,441,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_6"
2072,6,3,0,19,398,979,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_6"
2072,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,"mezczyzna","powyzej-10000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",5,4,7.57333333333333,"2072_6"
2073,1,1,1,37,324,501,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_1"
2073,1,2,0,37,227,588,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_1"
2073,1,3,0,27,200,715,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_1"
2073,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_1"
2073,2,1,1,19,325,947,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_2"
2073,2,2,0,27,280,604,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_2"
2073,2,3,0,27,210,454,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_2"
2073,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_2"
2073,3,1,0,27,283,486,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_3"
2073,3,2,0,12,245,930,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_3"
2073,3,3,1,37,243,568,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_3"
2073,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_3"
2073,4,1,0,27,237,639,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_4"
2073,4,2,0,37,256,424,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_4"
2073,4,3,1,12,265,778,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_4"
2073,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_4"
2073,5,1,0,37,197,589,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_5"
2073,5,2,1,19,336,1059,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_5"
2073,5,3,0,37,233,661,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_5"
2073,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_5"
2073,6,1,1,12,396,814,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_6"
2073,6,2,0,27,268,419,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_6"
2073,6,3,0,19,396,668,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_6"
2073,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,5,5.56333333333333,"2073_6"
2074,1,1,1,37,293,542,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_1"
2074,1,2,0,37,187,732,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_1"
2074,1,3,0,27,255,601,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_1"
2074,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_1"
2074,2,1,0,19,347,914,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_2"
2074,2,2,0,27,290,527,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_2"
2074,2,3,1,27,330,531,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_2"
2074,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_2"
2074,3,1,1,27,203,735,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_3"
2074,3,2,0,12,403,725,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_3"
2074,3,3,0,37,232,404,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_3"
2074,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_3"
2074,4,1,0,27,199,435,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_4"
2074,4,2,1,37,184,635,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_4"
2074,4,3,0,12,228,625,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_4"
2074,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_4"
2074,5,1,0,37,339,583,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_5"
2074,5,2,1,19,333,902,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_5"
2074,5,3,0,37,222,764,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_5"
2074,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_5"
2074,6,1,1,12,319,692,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_6"
2074,6,2,0,27,209,554,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_6"
2074,6,3,0,19,339,603,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_6"
2074,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",4,6,1.96333333333333,"2074_6"
2075,1,1,1,37,268,413,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_1"
2075,1,2,0,37,335,622,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_1"
2075,1,3,0,27,238,708,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_1"
2075,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_1"
2075,2,1,0,19,274,720,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_2"
2075,2,2,1,27,312,592,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_2"
2075,2,3,0,27,345,566,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_2"
2075,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_2"
2075,3,1,0,27,342,685,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_3"
2075,3,2,0,12,366,631,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_3"
2075,3,3,1,37,294,718,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_3"
2075,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_3"
2075,4,1,0,27,252,746,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_4"
2075,4,2,0,37,195,725,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_4"
2075,4,3,1,12,375,851,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_4"
2075,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","1000-2500","miasto-500","rzadziej-niz-raz-w-miesiacu","w-trakcie-studiow",4,5,1.77,"2075_4"
