"respondent_id","question_id","alternative_id","choice","price","gram","kcal","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","is_bundle","is_premium","no_choice","past.use_this","brand.recall_this","brand.recognition_this","age","gender","income","location","fast.food.frequency","education","total_recalled","total_recognized","avg_price_guess_diff","respondent_question_id"
565,4,3,0,22,220,1000,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_4"
565,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_4"
565,5,1,0,22,340,700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_5"
565,5,2,0,20,420,400,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_5"
565,5,3,1,22,220,1000,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_5"
565,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_5"
565,6,1,0,27,340,600,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_6"
565,6,2,0,12,220,1000,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_6"
565,6,3,1,32,380,500,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_6"
565,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_6"
614,1,1,0,30,220,500,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_1"
614,1,2,1,15,420,900,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_1"
614,1,3,0,25,300,600,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_1"
614,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_1"
614,2,1,0,12,260,1000,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_2"
614,2,2,0,35,340,600,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_2"
614,2,3,0,30,340,600,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_2"
614,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_2"
614,3,1,1,35,420,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_3"
614,3,2,0,15,260,900,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_3"
614,3,3,0,22,300,800,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_3"
614,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_3"
614,4,1,0,30,220,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_4"
614,4,2,1,17,420,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_4"
614,4,3,0,22,300,600,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_4"
614,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_4"
614,5,1,0,25,420,1000,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_5"
614,5,2,0,22,340,700,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_5"
614,5,3,1,17,220,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_5"
614,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_5"
614,6,1,1,12,380,900,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_6"
614,6,2,0,35,260,500,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_6"
614,6,3,0,25,300,700,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_6"
614,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","wyzsze",9,6,4.43666666666667,"614_6"
616,1,1,0,30,220,500,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_1"
616,1,2,1,15,420,900,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_1"
616,1,3,0,25,300,600,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_1"
616,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_1"
616,2,1,0,12,260,1000,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_2"
616,2,2,0,35,340,600,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_2"
616,2,3,0,30,340,600,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_2"
616,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_2"
616,3,1,0,35,420,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_3"
616,3,2,0,15,260,900,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_3"
616,3,3,1,22,300,800,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_3"
616,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_3"
616,4,1,0,30,220,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_4"
616,4,2,1,17,420,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_4"
616,4,3,0,22,300,600,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_4"
616,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_4"
616,5,1,0,25,420,1000,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_5"
616,5,2,0,22,340,700,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_5"
616,5,3,1,17,220,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_5"
616,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_5"
616,6,1,1,12,380,900,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_6"
616,6,2,0,35,260,500,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_6"
616,6,3,0,25,300,700,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_6"
616,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"mezczyzna","1000-2500","miast-50","raz-w-miesiacu","srednie",6,6,8.56333333333333,"616_6"
633,1,1,0,30,220,500,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_1"
633,1,2,1,15,420,900,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_1"
633,1,3,0,25,300,600,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_1"
633,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_1"
633,2,1,0,12,260,1000,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_2"
633,2,2,1,35,340,600,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_2"
633,2,3,0,30,340,600,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_2"
633,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_2"
633,3,1,1,35,420,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_3"
633,3,2,0,15,260,900,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_3"
633,3,3,0,22,300,800,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_3"
633,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_3"
633,4,1,0,30,220,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_4"
633,4,2,1,17,420,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_4"
633,4,3,0,22,300,600,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_4"
633,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_4"
633,5,1,1,25,420,1000,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_5"
633,5,2,0,22,340,700,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_5"
633,5,3,0,17,220,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_5"
633,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_5"
633,6,1,1,12,380,900,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_6"
633,6,2,0,35,260,500,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_6"
633,6,3,0,25,300,700,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_6"
633,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","5000-7500","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",7,8,1.43,"633_6"
639,1,1,1,30,220,500,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_1"
639,1,2,0,15,420,900,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_1"
639,1,3,0,25,300,600,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_1"
639,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_1"
639,2,1,1,12,260,1000,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_2"
639,2,2,0,35,340,600,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_2"
639,2,3,0,30,340,600,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_2"
639,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_2"
639,3,1,0,35,420,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_3"
639,3,2,0,15,260,900,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_3"
639,3,3,0,22,300,800,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_3"
639,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_3"
639,4,1,0,30,220,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_4"
639,4,2,0,17,420,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_4"
639,4,3,0,22,300,600,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_4"
639,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_4"
639,5,1,1,25,420,1000,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_5"
639,5,2,0,22,340,700,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_5"
639,5,3,0,17,220,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_5"
639,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_5"
639,6,1,0,12,380,900,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_6"
639,6,2,0,35,260,500,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_6"
639,6,3,0,25,300,700,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_6"
639,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,"kobieta","7500-10000","miasto-500","raz-w-tygodniu","wyzsze",4,6,1.76333333333333,"639_6"
643,1,1,1,30,220,500,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_1"
643,1,2,0,15,420,900,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_1"
643,1,3,0,25,300,600,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_1"
643,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_1"
643,2,1,0,12,260,1000,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_2"
643,2,2,1,35,340,600,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_2"
643,2,3,0,30,340,600,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_2"
643,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_2"
643,3,1,1,35,420,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_3"
643,3,2,0,15,260,900,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_3"
643,3,3,0,22,300,800,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_3"
643,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_3"
643,4,1,1,30,220,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_4"
643,4,2,0,17,420,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_4"
643,4,3,0,22,300,600,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_4"
643,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_4"
643,5,1,0,25,420,1000,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_5"
643,5,2,0,22,340,700,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_5"
643,5,3,1,17,220,400,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_5"
643,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_5"
643,6,1,0,12,380,900,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_6"
643,6,2,1,35,260,500,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_6"
643,6,3,0,25,300,700,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_6"
643,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,7,2.90333333333333,"643_6"
673,1,1,0,15,380,400,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,49,"kobieta","7500-10000","wies","raz-w-miesiacu","wyzsze",7,6,2.09666666666667,"673_1"
673,1,2,1,32,260,1000,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,49,"kobieta","7500-10000","wies","raz-w-miesiacu","wyzsze",7,6,2.09666666666667,"673_1"
673,1,3,0,25,340,700,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,49,"kobieta","7500-10000","wies","raz-w-miesiacu","wyzsze",7,6,2.09666666666667,"673_1"
673,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,"kobieta","7500-10000","wies","raz-w-miesiacu","wyzsze",7,6,2.09666666666667,"673_1"
673,2,1,0,22,260,700,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,49,"kobieta","7500-10000","wies","raz-w-miesiacu","wyzsze",7,6,2.09666666666667,"673_2"
