id;profile_id;respondent_id;question_id;alternative_id;observation_id;price;kcal;gram;type_burger_classic;type_burger_premium;type_bundle_classic;type_bundle_premium;brand_mcdonalds;brand_burger_king;brand_max_burger;brand_wendys;no_choice
1161;8351;49;3;1;291;26;760;330;0;1;0;0;0;0;0;1;0
1162;5244;49;3;2;291;23;720;280;0;0;1;0;0;0;0;1;0
1163;7367;49;3;3;291;23;960;310;0;0;1;0;0;0;1;0;0
1164;0;49;3;4;291;0;0;0;0;0;0;0;0;0;0;0;1
1165;8780;49;4;1;292;25;680;340;0;0;1;0;0;1;0;0;0
1166;5270;49;4;2;292;27;720;280;0;0;1;0;1;0;0;0;0
1167;8826;49;4;3;292;23;720;340;0;0;1;0;0;0;1;0;0
1168;0;49;4;4;292;0;0;0;0;0;0;0;0;0;0;0;1
1169;11988;49;5;1;293;27;840;400;0;0;0;1;0;0;0;1;0
1170;10385;49;5;2;293;29;880;370;0;0;1;0;0;0;1;0;0
1171;11543;49;5;3;293;24;800;390;0;0;1;0;0;0;1;0;0
1172;0;49;5;4;293;0;0;0;0;0;0;0;0;0;0;0;1
1173;5636;49;6;1;294;24;520;290;0;0;1;0;0;1;0;0;0
1174;7219;49;6;2;294;25;760;310;0;1;0;0;0;1;0;0;0
1175;9601;49;6;3;294;29;760;360;0;0;1;0;1;0;0;0;0
1176;0;49;6;4;294;0;0;0;0;0;0;0;0;0;0;0;1
1177;9605;50;1;1;295;23;800;360;0;0;1;0;1;0;0;0;0
1178;8998;50;1;2;295;25;880;340;0;0;1;0;0;1;0;0;0
1179;5344;50;1;3;295;28;760;280;0;0;1;0;0;0;0;1;0
1180;0;50;1;4;295;0;0;0;0;0;0;0;0;0;0;0;1
1181;3252;50;2;1;296;16;520;260;1;0;0;0;0;0;0;1;0
1182;3716;50;2;2;296;28;720;260;0;0;1;0;0;0;0;1;0
1183;3950;50;2;3;296;19;400;270;1;0;0;0;0;1;0;0;0
1184;0;50;2;4;296;0;0;0;0;0;0;0;0;0;0;0;1
1185;5941;50;3;1;297;28;640;290;0;1;0;0;1;0;0;0;0
1186;3926;50;3;2;297;13;400;270;1;0;0;0;0;1;0;0;0
1187;3903;50;3;3;297;25;960;260;0;0;1;0;0;0;1;0;0
1188;0;50;3;4;297;0;0;0;0;0;0;0;0;0;0;0;1
1189;8905;50;4;1;298;26;760;340;0;1;0;0;1;0;0;0;0
1190;10946;50;4;2;298;28;840;380;0;0;0;1;1;0;0;0;0
1191;3428;50;4;3;298;14;600;260;1;0;0;0;0;0;0;1;0
1192;0;50;4;4;298;0;0;0;0;0;0;0;0;0;0;0;1
1193;10819;50;5;1;299;25;680;380;0;0;1;0;0;0;1;0;0
1194;8390;50;5;2;299;27;800;330;0;0;1;0;0;1;0;0;0
1195;5339;50;5;3;299;28;760;280;0;1;0;0;0;1;0;0;0
1196;0;50;5;4;299;0;0;0;0;0;0;0;0;0;0;0;1
1197;383;50;6;1;300;14;640;220;1;0;0;0;0;0;1;0;0
1198;1960;50;6;2;300;16;640;240;1;0;0;0;0;0;0;1;0
1199;2279;50;6;3;300;25;880;240;0;0;1;0;0;0;1;0;0
1200;0;50;6;4;300;0;0;0;0;0;0;0;0;0;0;0;1
1201;4699;51;1;1;301;28;960;270;0;0;1;0;0;0;1;0;0
1202;2777;51;1;2;301;24;640;250;0;1;0;0;0;0;1;0;0
1203;2379;51;1;3;301;18;400;250;1;0;0;0;0;0;1;0;0
1204;0;51;1;4;301;0;0;0;0;0;0;0;0;0;0;0;1
1205;7996;51;2;1;302;27;520;330;0;0;1;0;0;1;0;0;0
1206;7186;51;2;2;302;28;720;310;0;0;1;0;0;0;1;0;0
1207;7900;51;2;3;302;23;920;320;0;0;1;0;0;0;0;1;0
1208;0;51;2;4;302;0;0;0;0;0;0;0;0;0;0;0;1
1209;1093;51;3;1;303;19;600;230;1;0;0;0;1;0;0;0;0
1210;9688;51;3;2;303;33;840;360;0;0;0;1;0;0;0;1;0
1211;12892;51;3;3;303;33;1080;420;0;0;0;1;0;0;0;1;0
1212;0;51;3;4;303;0;0;0;0;0;0;0;0;0;0;0;1
1213;3542;51;4;1;304;21;640;260;0;1;0;0;0;1;0;0;0
1214;4625;51;4;2;304;24;880;270;0;0;1;0;1;0;0;0;0
1215;10002;51;4;3;304;36;1040;360;0;0;0;1;0;1;0;0;0
1216;0;51;4;4;304;0;0;0;0;0;0;0;0;0;0;0;1
1217;2356;51;5;1;305;12;400;250;1;0;0;0;0;0;0;1;0
1218;12687;51;5;2;305;37;880;420;0;0;0;1;0;0;1;0;0
1219;1187;51;5;3;305;19;640;230;1;0;0;0;0;0;1;0;0
1220;0;51;5;4;305;0;0;0;0;0;0;0;0;0;0;0;1
1221;2624;51;6;1;306;28;560;250;0;0;1;0;0;1;0;0;0
1222;1529;51;6;2;306;27;920;230;0;0;1;0;1;0;0;0;0
1223;4674;51;6;3;306;29;920;270;0;0;1;0;0;1;0;0;0
1224;0;51;6;4;306;0;0;0;0;0;0;0;0;0;0;0;1
1225;7987;52;1;1;307;26;520;330;0;1;0;0;0;1;0;0;0
1226;12664;52;1;2;307;31;880;420;0;0;0;1;0;0;0;1;0
1227;2578;52;1;3;307;22;560;250;0;1;0;0;0;1;0;0;0
1228;0;52;1;4;307;0;0;0;0;0;0;0;0;0;0;0;1
1229;9445;52;2;1;308;25;560;360;0;0;1;0;1;0;0;0;0
1230;4756;52;2;2;308;16;440;280;1;0;0;0;0;0;0;1;0
1231;8031;52;2;3;308;24;560;330;0;1;0;0;0;1;0;0;0
1232;0;52;2;4;308;0;0;0;0;0;0;0;0;0;0;0;1
1233;12156;52;3;1;309;36;960;400;0;0;0;1;0;0;0;1;0
1234;10843;52;3;2;309;24;720;380;0;0;1;0;0;0;1;0;0
1235;8645;52;3;3;309;23;600;340;0;1;0;0;0;0;1;0;0
1236;0;52;3;4;309;0;0;0;0;0;0;0;0;0;0;0;1
1237;11567;52;4;1;310;23;840;390;0;0;1;0;0;0;1;0;0
1238;8408;52;4;2;310;24;840;330;0;0;1;0;0;0;0;1;0
1239;7015;52;4;3;310;21;640;310;0;1;0;0;0;0;1;0;0
1240;0;52;4;4;310;0;0;0;0;0;0;0;0;0;0;0;1
1241;4521;52;5;1;311;24;760;270;0;1;0;0;1;0;0;0;0
1242;802;52;5;2;311;16;400;230;1;0;0;0;0;1;0;0;0
1243;1073;52;5;3;311;14;600;230;1;0;0;0;1;0;0;0;0
1244;0;52;5;4;311;0;0;0;0;0;0;0;0;0;0;0;1
1245;5274;52;6;1;312;27;720;280;0;0;1;0;0;0;1;0;0
1246;4696;52;6;2;312;27;960;270;0;0;1;0;0;0;0;1;0
1247;1401;52;6;3;312;26;760;230;0;1;0;0;1;0;0;0;0
1248;0;52;6;4;312;0;0;0;0;0;0;0;0;0;0;0;1
1249;4765;53;1;1;313;19;440;280;1;0;0;0;1;0;0;0;0
1250;7896;53;1;2;313;29;880;320;0;0;1;0;0;0;0;1;0
1251;9856;53;1;3;313;24;960;360;0;0;1;0;0;0;0;1;0
1252;0;53;1;4;313;0;0;0;0;0;0;0;0;0;0;0;1
1253;11;53;2;1;314;14;400;220;1;0;0;0;0;0;1;0;0
1254;3920;53;2;2;314;29;960;260;0;0;1;0;0;0;0;1;0
1255;7576;53;2;3;314;21;640;320;0;1;0;0;0;0;0;1;0
1256;0;53;2;4;314;0;0;0;0;0;0;0;0;0;0;0;1
1257;9051;53;3;1;315;24;960;340;0;0;1;0;0;0;1;0;0
1258;4450;53;3;2;315;22;720;270;0;1;0;0;0;1;0;0;0
1259;3331;53;3;3;315;13;560;260;1;0;0;0;0;0;1;0;0
1260;0;53;3;4;315;0;0;0;0;0;0;0;0;0;0;0;1
1261;7352;53;4;1;316;26;920;310;0;0;1;0;0;0;0;1;0
1262;5437;53;4;2;316;24;920;280;0;0;1;0;1;0;0;0;0
1263;4607;53;4;3;316;26;840;270;0;0;1;0;0;0;1;0;0
1264;0;53;4;4;316;0;0;0;0;0;0;0;0;0;0;0;1
1265;8698;53;5;1;317;22;640;340;0;1;0;0;0;1;0;0;0
1266;8857;53;5;2;317;27;720;340;0;1;0;0;0;0;1;0;0
1267;516;53;5;3;317;28;680;220;0;0;1;0;0;1;0;0;0
1268;0;53;5;4;317;0;0;0;0;0;0;0;0;0;0;0;1
1269;8164;53;6;1;318;25;640;330;0;0;1;0;0;0;0;1;0
1270;8017;53;6;2;318;22;560;330;0;1;0;0;1;0;0;0;0
1271;10277;53;6;3;318;23;840;370;0;0;1;0;1;0;0;0;0
1272;0;53;6;4;318;0;0;0;0;0;0;0;0;0;0;0;1
1273;9393;54;1;1;319;26;960;350;0;0;1;0;1;0;0;0;0
1274;4912;54;1;2;319;16;560;280;1;0;0;0;0;0;0;1;0
1275;7436;54;1;3;319;27;520;320;0;0;1;0;0;1;0;0;0
1276;0;54;1;4;319;0;0;0;0;0;0;0;0;0;0;0;1
1277;3310;54;2;1;320;27;520;260;0;0;1;0;0;0;1;0;0
1278;12820;54;2;2;320;37;1000;420;0;0;0;1;0;0;0;1;0
1279;7744;54;2;3;320;28;720;320;0;0;1;0;0;1;0;0;0
1280;0;54;2;4;320;0;0;0;0;0;0;0;0;0;0;0;1
1281;6840;54;3;1;321;22;520;310;0;1;0;0;0;0;0;1;0
1282;11655;54;3;2;321;27;880;390;0;0;1;0;0;1;0;0;0
1283;6806;54;3;3;321;23;960;300;0;0;1;0;0;1;0;0;0
1284;0;54;3;4;321;0;0;0;0;0;0;0;0;0;0;0;1
1285;3944;54;4;1;322;17;400;270;1;0;0;0;0;0;0;1;0
1286;2204;54;4;2;322;28;760;240;0;0;1;0;0;1;0;0;0
1287;1204;54;4;3;322;23;640;230;0;0;1;0;0;0;0;1;0
1288;0;54;4;4;322;0;0;0;0;0;0;0;0;0;0;0;1
1289;8760;54;5;1;323;22;680;340;0;1;0;0;0;0;0;1;0
1290;8533;54;5;2;323;24;520;340;0;1;0;0;0;0;1;0;0
1291;5563;54;5;3;323;14;480;290;1;0;0;0;0;0;1;0;0
1292;0;54;5;4;323;0;0;0;0;0;0;0;0;0;0;0;1
1293;5589;54;6;1;324;13;520;290;1;0;0;0;1;0;0;0;0
1294;9837;54;6;2;324;35;920;360;0;0;0;1;1;0;0;0;0
1295;6677;54;6;3;324;27;760;300;0;1;0;0;0;0;1;0;0
1296;0;54;6;4;324;0;0;0;0;0;0;0;0;0;0;0;1
1297;3423;55;1;1;325;13;600;260;1;0;0;0;0;0;1;0;0
1298;12287;55;1;2;325;36;1080;400;0;0;0;1;0;0;1;0;0
1299;11811;55;1;3;325;28;960;390;0;0;1;0;0;0;0;1;0
1300;0;55;1;4;325;0;0;0;0;0;0;0;0;0;0;0;1
1301;8836;55;2;1;326;24;720;340;0;0;1;0;0;0;0;1;0
1302;7780;55;2;2;326;25;760;320;0;0;1;0;0;1;0;0;0
1303;2677;55;2;3;326;23;600;250;0;1;0;0;0;0;1;0;0
1304;0;55;2;4;326;0;0;0;0;0;0;0;0;0;0;0;1
1305;955;55;3;1;327;27;520;230;0;1;0;0;0;1;0;0;0
1306;2263;55;3;2;327;28;840;240;0;0;1;0;0;0;1;0;0
1307;9942;55;3;3;327;32;1000;360;0;0;0;1;0;1;0;0;0
1308;0;55;3;4;327;0;0;0;0;0;0;0;0;0;0;0;1
1309;8863;55;4;1;328;28;720;340;0;1;0;0;0;1;0;0;0
1310;1574;55;4;2;328;13;400;240;1;0;0;0;0;1;0;0;0
1311;9319;55;4;3;328;28;840;350;0;0;1;0;0;0;1;0;0
1312;0;55;4;4;328;0;0;0;0;0;0;0;0;0;0;0;1
1313;6677;55;5;1;329;27;760;300;0;1;0;0;0;0;1;0;0
1314;1411;55;5;2;329;27;760;230;0;1;0;0;0;1;0;0;0
1315;9564;55;5;3;329;26;720;360;0;0;1;0;0;0;0;1;0
1316;0;55;5;4;329;0;0;0;0;0;0;0;0;0;0;0;1
1317;4853;55;6;1;330;24;520;280;0;1;0;0;0;0;1;0;0
1318;6437;55;6;2;330;27;600;300;0;1;0;0;0;0;1;0;0
1319;9815;55;6;3;330;29;920;360;0;0;1;0;0;0;0;1;0
1320;0;55;6;4;330;0;0;0;0;0;0;0;0;0;0;0;1
1321;8695;56;1;1;331;21;640;340;0;1;0;0;0;0;1;0;0
1322;12558;56;1;2;331;27;1080;410;0;0;0;1;0;1;0;0;0
1323;432;56;1;3;331;25;640;220;0;0;1;0;0;1;0;0;0
1324;0;56;1;4;331;0;0;0;0;0;0;0;0;0;0;0;1
1325;10445;56;2;1;332;28;920;370;0;0;1;0;1;0;0;0;0
1326;10613;56;2;2;332;28;1040;370;0;0;0;1;1;0;0;0;0
1327;6863;56;2;3;332;25;520;310;0;1;0;0;0;0;0;1;0
1328;0;56;2;4;332;0;0;0;0;0;0;0;0;0;0;0;1
1329;8888;56;3;1;333;23;760;340;0;0;1;0;0;0;0;1;0
1330;9379;56;3;2;333;29;920;350;0;0;1;0;0;0;1;0;0
1331;440;56;3;3;333;26;640;220;0;0;1;0;0;1;0;0;0
1332;0;56;3;4;333;0;0;0;0;0;0;0;0;0;0;0;1
1333;9997;56;4;1;334;35;1040;360;0;0;0;1;1;0;0;0;0
1334;12775;56;4;2;334;37;960;420;0;0;0;1;0;0;1;0;0
1335;12179;56;4;3;334;31;1000;400;0;0;0;1;0;0;1;0;0
1336;0;56;4;4;334;0;0;0;0;0;0;0;0;0;0;0;1
1337;6058;56;5;1;335;27;720;290;0;0;1;0;0;0;1;0;0
1338;8371;56;5;2;335;29;760;330;0;0;1;0;0;0;1;0;0
1339;6818;56;5;3;335;26;960;300;0;0;1;0;0;1;0;0;0
1340;0;56;5;4;335;0;0;0;0;0;0;0;0;0;0;0;1
1341;11649;56;6;1;336;26;880;390;0;0;1;0;1;0;0;0;0
1342;10994;56;6;2;336;23;880;380;0;0;1;0;0;1;0;0;0
1343;6947;56;6;3;336;28;560;310;0;1;0;0;0;0;0;1;0
1344;0;56;6;4;336;0;0;0;0;0;0;0;0;0;0;0;1
1345;11333;57;1;1;337;36;1080;380;0;0;0;1;1;0;0;0;0
1346;12671;57;1;2;337;33;880;420;0;0;0;1;0;0;1;0;0
1347;10459;57;1;3;337;29;920;370;0;0;1;0;0;0;0;1;0
1348;0;57;1;4;337;0;0;0;0;0;0;0;0;0;0;0;1
1349;1205;57;2;1;338;24;640;230;0;1;0;0;1;0;0;0;0
1350;10575;57;2;2;338;29;1000;370;0;0;0;1;0;0;1;0;0
1351;3446;57;2;3;338;19;600;260;1;0;0;0;0;1;0;0;0
1352;0;57;2;4;338;0;0;0;0;0;0;0;0;0;0;0;1
1353;7048;57;3;1;339;26;640;310;0;0;1;0;0;1;0;0;0
1354;10278;57;3;2;339;23;840;370;0;0;1;0;0;1;0;0;0
1355;11568;57;3;3;339;23;840;390;0;0;1;0;0;0;0;1;0
1356;0;57;3;4;339;0;0;0;0;0;0;0;0;0;0;0;1
1357;7430;57;4;1;340;26;520;320;0;0;1;0;0;0;1;0;0
1358;10817;57;4;2;340;25;680;380;0;0;1;0;1;0;0;0;0
1359;6583;57;4;3;340;23;720;300;0;1;0;0;0;1;0;0;0
1360;0;57;4;4;340;0;0;0;0;0;0;0;0;0;0;0;1
1361;12446;57;5;1;341;32;960;410;0;0;0;1;0;1;0;0;0
1362;1302;57;5;2;341;28;680;230;0;0;1;0;0;0;1;0;0
1363;7624;57;5;3;341;28;640;320;0;0;1;0;0;1;0;0;0
1364;0;57;5;4;341;0;0;0;0;0;0;0;0;0;0;0;1
1365;3427;57;6;1;342;14;600;260;1;0;0;0;0;0;1;0;0
1366;12293;57;6;2;342;27;840;410;0;0;0;1;1;0;0;0;0
1367;11083;57;6;3;342;27;920;380;0;0;1;0;0;1;0;0;0
1368;0;57;6;4;342;0;0;0;0;0;0;0;0;0;0;0;1
1369;6392;58;1;1;343;29;560;300;0;0;1;0;0;0;0;1;0
1370;6386;58;1;2;343;28;560;300;0;0;1;0;0;0;1;0;0
1371;1510;58;1;3;343;29;880;230;0;0;1;0;0;1;0;0;0
1372;0;58;1;4;343;0;0;0;0;0;0;0;0;0;0;0;1
1373;9676;58;2;1;344;30;840;360;0;0;0;1;0;0;0;1;0
1374;5765;58;2;2;344;29;560;290;0;0;1;0;1;0;0;0;0
1375;5173;58;2;3;344;22;680;280;0;1;0;0;1;0;0;0;0
1376;0;58;2;4;344;0;0;0;0;0;0;0;0;0;0;0;1
1377;1876;58;3;1;345;18;600;240;1;0;0;0;0;0;0;1;0
1378;8727;58;3;2;345;26;640;340;0;1;0;0;0;1;0;0;0
1379;12211;58;3;3;345;28;1040;400;0;0;0;1;0;0;1;0;0
1380;0;58;3;4;345;0;0;0;0;0;0;0;0;0;0;0;1
1381;10916;58;4;1;346;28;800;380;0;0;1;0;0;0;0;1;0
1382;7262;58;4;2;346;25;800;310;0;0;1;0;0;1;0;0;0
1383;7279;58;4;3;346;29;800;310;0;0;1;0;0;0;1;0;0
1384;0;58;4;4;346;0;0;0;0;0;0;0;0;0;0;0;1
1385;9439;58;5;1;347;23;560;360;0;0;1;0;0;0;1;0;0
1386;5541;58;5;2;347;17;440;290;1;0;0;0;1;0;0;0;0
1387;4819;58;5;3;347;16;520;280;1;0;0;0;0;0;1;0;0
1388;0;58;5;4;347;0;0;0;0;0;0;0;0;0;0;0;1
1389;2211;58;6;1;348;29;760;240;0;0;1;0;0;0;1;0;0
1390;2620;58;6;2;348;27;560;250;0;0;1;0;0;0;0;1;0
1391;9102;58;6;3;348;23;560;350;0;0;1;0;0;1;0;0;0
1392;0;58;6;4;348;0;0;0;0;0;0;0;0;0;0;0;1
1393;867;59;1;1;349;16;480;230;1;0;0;0;0;0;1;0;0
1394;9824;59;1;2;349;31;920;360;0;0;0;1;0;0;0;1;0
1395;10051;59;1;3;349;37;1080;360;0;0;0;1;0;0;1;0;0
1396;0;59;1;4;349;0;0;0;0;0;0;0;0;0;0;0;1
1397;6458;59;2;1;350;22;640;300;0;1;0;0;0;1;0;0;0
1398;5220;59;2;2;350;28;680;280;0;0;1;0;0;1;0;0;0
1399;12745;59;2;3;350;30;960;420;0;0;0;1;1;0;0;0;0
1400;0;59;2;4;350;0;0;0;0;0;0;0;0;0;0;0;1
1401;2127;59;3;1;351;26;720;240;0;1;0;0;0;1;0;0;0
1402;11489;59;3;2;351;25;720;390;0;0;1;0;1;0;0;0;0
1403;2136;59;3;3;351;27;720;240;0;0;1;0;0;1;0;0;0
1404;0;59;3;4;351;0;0;0;0;0;0;0;0;0;0;0;1
1405;11392;59;4;1;352;28;560;390;0;0;1;0;0;0;0;1;0
1406;1480;59;4;2;352;28;840;230;0;0;1;0;0;0;0;1;0
1407;3219;59;4;3;352;16;480;260;1;0;0;0;0;0;1;0;0
1408;0;59;4;4;352;0;0;0;0;0;0;0;0;0;0;0;1
1409;3525;59;5;1;353;16;640;260;1;0;0;0;1;0;0;0;0
1410;2916;59;5;2;353;26;720;250;0;0;1;0;0;0;0;1;0
1411;4527;59;5;3;353;24;760;270;0;1;0;0;0;0;0;1;0
1412;0;59;5;4;353;0;0;0;0;0;0;0;0;0;0;0;1
1413;6584;59;6;1;354;23;720;300;0;0;1;0;0;1;0;0;0
1414;3041;59;6;2;354;27;840;250;0;0;1;0;1;0;0;0;0
1415;12046;59;6;3;354;31;880;400;0;0;0;1;0;1;0;0;0
1416;0;59;6;4;354;0;0;0;0;0;0;0;0;0;0;0;1
1417;12078;60;1;1;355;28;920;400;0;0;0;1;0;1;0;0;0
1418;4317;60;1;2;355;18;640;270;1;0;0;0;1;0;0;0;0
1419;6611;60;1;3;355;26;720;300;0;1;0;0;0;0;0;1;0
1420;0;60;1;4;355;0;0;0;0;0;0;0;0;0;0;0;1
1421;11103;60;2;1;356;29;920;380;0;0;1;0;0;0;0;1;0
1422;3800;60;2;2;356;27;800;260;0;0;1;0;0;0;0;1;0
1423;12103;60;2;3;356;34;920;400;0;0;0;1;0;0;1;0;0
1424;0;60;2;4;356;0;0;0;0;0;0;0;0;0;0;0;1
1425;3581;60;3;1;357;27;640;260;0;1;0;0;1;0;0;0;0
1426;737;60;3;2;357;25;920;220;0;0;1;0;1;0;0;0;0
1427;1552;60;3;3;357;25;960;230;0;0;1;0;0;0;0;1;0
1428;0;60;3;4;357;0;0;0;0;0;0;0;0;0;0;0;1
1429;9332;60;4;1;358;24;880;350;0;0;1;0;0;0;0;1;0
1430;6004;60;4;2;358;28;680;290;0;0;1;0;0;1;0;0;0
1431;8241;60;4;3;358;28;680;330;0;1;0;0;1;0;0;0;0
1432;0;60;4;4;358;0;0;0;0;0;0;0;0;0;0;0;1
1433;11800;60;5;1;359;27;960;390;0;0;0;1;0;1;0;0;0
1434;3525;60;5;2;359;16;640;260;1;0;0;0;1;0;0;0;0
1435;9663;60;5;3;359;28;840;360;0;0;1;0;0;0;0;1;0
1436;0;60;5;4;359;0;0;0;0;0;0;0;0;0;0;0;1
1437;11040;60;6;1;360;31;880;380;0;0;0;1;0;0;0;1;0
1438;4901;60;6;2;360;14;560;280;1;0;0;0;1;0;0;0;0
1439;9344;60;6;3;360;27;880;350;0;0;1;0;0;0;0;1;0
1440;0;60;6;4;360;0;0;0;0;0;0;0;0;0;0;0;1
1441;2764;61;1;1;361;22;640;250;0;1;0;0;0;0;0;1;0
1442;583;61;1;2;361;29;720;220;0;0;1;0;0;0;1;0;0
1443;261;61;1;3;361;27;560;220;0;1;0;0;1;0;0;0;0
1444;0;61;1;4;361;0;0;0;0;0;0;0;0;0;0;0;1
1445;8999;61;2;1;362;25;880;340;0;0;1;0;0;0;1;0;0
1446;12367;61;2;2;362;34;880;410;0;0;0;1;0;0;1;0;0
1447;10848;61;2;3;362;25;720;380;0;0;1;0;0;0;0;1;0
1448;0;61;2;4;362;0;0;0;0;0;0;0;0;0;0;0;1
1449;12055;61;3;1;363;33;880;400;0;0;0;1;0;0;1;0;0
1450;12010;61;3;2;363;33;840;400;0;0;0;1;0;1;0;0;0
1451;6528;61;3;3;363;23;680;300;0;0;1;0;0;0;0;1;0
1452;0;61;3;4;363;0;0;0;0;0;0;0;0;0;0;0;1
1453;7606;61;4;1;364;26;640;320;0;0;1;0;1;0;0;0;0
1454;6587;61;4;2;364;23;720;300;0;1;0;0;0;0;0;1;0
1455;12045;61;4;3;364;31;880;400;0;0;0;1;1;0;0;0;0
1456;0;61;4;4;364;0;0;0;0;0;0;0;0;0;0;0;1
1457;12877;61;5;1;365;30;1080;420;0;0;0;1;1;0;0;0;0
1458;7457;61;5;2;365;22;560;320;0;1;0;0;1;0;0;0;0
1459;11751;61;5;3;365;30;920;390;0;0;0;1;0;0;1;0;0
1460;0;61;5;4;365;0;0;0;0;0;0;0;0;0;0;0;1
1461;12827;61;6;1;366;28;1040;420;0;0;0;1;0;0;1;0;0
1462;4041;61;6;2;366;18;520;270;1;0;0;0;1;0;0;0;0
1463;2159;61;6;3;366;22;760;240;0;1;0;0;0;0;1;0;0
1464;0;61;6;4;366;0;0;0;0;0;0;0;0;0;0;0;1
1465;1814;62;1;1;367;25;560;240;0;0;1;0;1;0;0;0;0
1466;6797;62;1;2;367;28;920;300;0;0;1;0;1;0;0;0;0
1467;10992;62;1;3;367;37;840;380;0;0;0;1;0;0;0;1;0
1468;0;62;1;4;367;0;0;0;0;0;0;0;0;0;0;0;1
1469;9233;62;2;1;368;28;720;350;0;0;1;0;1;0;0;0;0
1470;4828;62;2;2;368;18;520;280;1;0;0;0;0;0;0;1;0
1471;1692;62;2;3;368;18;520;240;1;0;0;0;0;0;0;1;0
1472;0;62;2;4;368;0;0;0;0;0;0;0;0;0;0;0;1
1473;12027;62;3;1;369;37;840;400;0;0;0;1;0;0;1;0;0
1474;3062;62;3;2;369;25;880;250;0;0;1;0;0;1;0;0;0
1475;5878;62;3;3;369;16;640;290;1;0;0;0;0;1;0;0;0
1476;0;62;3;4;369;0;0;0;0;0;0;0;0;0;0;0;1
1477;7028;62;4;1;370;23;640;310;0;0;1;0;0;0;0;1;0
1478;4832;62;4;2;370;19;520;280;1;0;0;0;0;0;0;1;0
1479;3477;62;4;3;370;25;600;260;0;1;0;0;0;0;1;0;0
1480;0;62;4;4;370;0;0;0;0;0;0;0;0;0;0;0;1
1481;11433;62;5;1;371;25;640;390;0;0;1;0;1;0;0;0;0
1482;5926;62;5;2;371;26;640;290;0;0;1;0;1;0;0;0;0
1483;5265;62;5;3;371;26;720;280;0;1;0;0;0;0;1;0;0
1484;0;62;5;4;371;0;0;0;0;0;0;0;0;0;0;0;1
1485;12800;62;6;1;372;32;1000;420;0;0;0;1;0;0;0;1;0
1486;5649;62;6;2;372;26;520;290;0;1;0;0;1;0;0;0;0
1487;10045;62;6;3;372;36;1080;360;0;0;0;1;1;0;0;0;0
1488;0;62;6;4;372;0;0;0;0;0;0;0;0;0;0;0;1
1489;1617;63;1;1;373;16;440;240;1;0;0;0;1;0;0;0;0
1490;3260;63;1;2;373;18;520;260;1;0;0;0;0;0;0;1;0
1491;5428;63;1;3;373;28;880;280;0;0;1;0;0;0;0;1;0
1492;0;63;1;4;373;0;0;0;0;0;0;0;0;0;0;0;1
1493;9391;63;2;1;374;25;960;350;0;0;1;0;0;0;1;0;0
1494;12065;63;2;2;374;36;880;400;0;0;0;1;1;0;0;0;0
1495;7566;63;2;3;374;28;600;320;0;0;1;0;0;0;1;0;0
1496;0;63;2;4;374;0;0;0;0;0;0;0;0;0;0;0;1
1497;2484;63;3;1;375;21;520;250;0;1;0;0;0;0;0;1;0
1498;8995;63;3;2;375;24;880;340;0;0;1;0;0;0;1;0;0
1499;6452;63;3;3;375;29;600;300;0;0;1;0;0;0;0;1;0
1500;0;63;3;4;375;0;0;0;0;0;0;0;0;0;0;0;1
1501;9232;63;4;1;376;27;720;350;0;0;1;0;0;0;0;1;0
1502;6367;63;4;2;376;26;560;300;0;1;0;0;0;1;0;0;0
1503;8368;63;4;3;376;28;760;330;0;0;1;0;0;0;0;1;0
1504;0;63;4;4;376;0;0;0;0;0;0;0;0;0;0;0;1
1505;12324;63;5;1;377;34;840;410;0;0;0;1;0;0;0;1;0
1506;3060;63;5;2;377;24;880;250;0;0;1;0;0;0;0;1;0
1507;9092;63;5;3;377;27;520;350;0;0;1;0;0;0;0;1;0
1508;0;63;5;4;377;0;0;0;0;0;0;0;0;0;0;0;1
1509;12215;63;6;1;378;29;1040;400;0;0;0;1;0;0;1;0;0
1510;3279;63;6;2;378;23;520;260;0;1;0;0;0;0;0;1;0
1511;2045;63;6;3;378;23;680;240;0;1;0;0;0;0;1;0;0
1512;0;63;6;4;378;0;0;0;0;0;0;0;0;0;0;0;1
1513;6440;64;1;1;379;27;600;300;0;0;1;0;0;0;0;1;0
1514;7765;64;1;2;379;23;760;320;0;1;0;0;0;0;1;0;0
1515;1518;64;1;3;379;24;920;230;0;0;1;0;0;1;0;0;0
1516;0;64;1;4;379;0;0;0;0;0;0;0;0;0;0;0;1
1517;10981;64;2;1;380;35;840;380;0;0;0;1;1;0;0;0;0
1518;8352;64;2;2;380;26;760;330;0;0;1;0;0;0;0;1;0
1519;11667;64;2;3;380;28;880;390;0;0;1;0;0;0;0;1;0
1520;0;64;2;4;380;0;0;0;0;0;0;0;0;0;0;0;1
1521;9651;64;3;1;381;27;840;360;0;0;1;0;0;1;0;0;0
1522;2581;64;3;2;381;23;560;250;0;1;0;0;1;0;0;0;0
1523;5522;64;3;3;381;12;440;290;1;0;0;0;0;1;0;0;0
1524;0;64;3;4;381;0;0;0;0;0;0;0;0;0;0;0;1
1525;521;64;4;1;382;29;680;220;0;0;1;0;1;0;0;0;0
1526;3229;64;4;2;382;19;480;260;1;0;0;0;1;0;0;0;0
1527;6029;64;4;3;382;24;720;290;0;1;0;0;1;0;0;0;0
