"id","profile_id","respondent_id","question_id","alternative_id","observation_id","price","kcal","gram","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","no_choice"
1706,107,72,1,2,427,21,600,285,0,1,0,0,0,0,0,1,0
1707,6,72,1,3,427,14,400,220,1,0,0,0,0,1,0,0,0
1708,0,72,1,4,427,0,0,0,0,0,0,0,0,0,0,0,1
1709,40,72,2,1,428,21,600,220,0,0,1,0,0,0,0,1,0
1710,165,72,2,2,428,30,1000,415,0,0,0,1,1,0,0,0,0
1711,65,72,2,3,428,27,800,220,0,0,1,0,1,0,0,0,0
1712,0,72,2,4,428,0,0,0,0,0,0,0,0,0,0,0,1
1713,77,72,3,1,429,15,400,285,1,0,0,0,1,0,0,0,0
1714,117,72,3,2,429,27,600,285,0,1,0,0,1,0,0,0,0
1715,108,72,3,3,429,21,600,285,0,0,1,0,0,0,0,1,0
1716,0,72,3,4,429,0,0,0,0,0,0,0,0,0,0,0,1
1717,167,72,4,1,430,30,1000,415,0,0,0,1,0,0,1,0,0
1718,47,72,4,2,430,25,600,220,0,1,0,0,0,0,0,1,0
1719,98,72,4,3,430,17,600,285,1,0,0,0,0,1,0,0,0
1720,0,72,4,4,430,0,0,0,0,0,0,0,0,0,0,0,1
1721,75,72,5,1,431,14,400,285,1,0,0,0,0,0,1,0,0
1722,175,72,5,2,431,34,1000,415,0,0,0,1,0,0,1,0,0
1723,143,72,5,3,431,25,600,350,0,0,1,0,0,0,1,0,0
1724,0,72,5,4,431,0,0,0,0,0,0,0,0,0,0,0,1
1725,133,72,6,1,432,27,800,285,0,0,1,0,1,0,0,0,0
1726,96,72,6,2,432,15,600,285,1,0,0,0,0,0,0,1,0
1727,53,72,6,3,432,27,600,220,0,1,0,0,0,0,1,0,0
1728,0,72,6,4,432,0,0,0,0,0,0,0,0,0,0,0,1
1729,17,73,1,1,433,12,600,220,1,0,0,0,1,0,0,0,0
1730,2,73,1,2,433,12,400,220,1,0,0,0,0,1,0,0,0
1731,73,73,1,3,433,14,400,285,1,0,0,0,1,0,0,0,0
1732,0,73,1,4,433,0,0,0,0,0,0,0,0,0,0,0,1
1733,59,73,2,1,434,21,800,220,0,0,1,0,0,0,1,0,0
1734,29,73,2,2,434,17,600,220,1,0,0,0,1,0,0,0,0
1735,172,73,2,3,434,31,1000,415,0,0,0,1,0,0,0,1,0
1736,0,73,2,4,434,0,0,0,0,0,0,0,0,0,0,0,1
1737,45,73,3,1,435,25,600,220,0,1,0,0,0,0,1,0,0
1738,119,73,3,2,435,27,600,285,0,1,0,0,0,1,0,0,0
1739,27,73,3,3,435,15,600,220,1,0,0,0,0,0,1,0,0
1740,0,73,3,4,435,0,0,0,0,0,0,0,0,0,0,0,1
1741,62,73,4,1,436,25,800,220,0,0,1,0,0,1,0,0,0
1742,56,73,4,2,436,27,600,220,0,0,1,0,0,0,0,1,0
1743,175,73,4,3,436,34,1000,415,0,0,0,1,0,0,1,0,0
1744,0,73,4,4,436,0,0,0,0,0,0,0,0,0,0,0,1
1745,38,73,5,1,437,21,600,220,0,0,1,0,0,0,1,0,0
1746,159,73,5,2,437,27,800,350,0,0,1,0,0,0,1,0,0
1747,137,73,5,3,437,21,600,350,0,0,1,0,1,0,0,0,0
1748,0,73,5,4,437,0,0,0,0,0,0,0,0,0,0,0,1
1749,83,73,6,1,438,17,400,285,1,0,0,0,0,0,1,0,0
1750,95,73,6,2,438,15,600,285,1,0,0,0,0,0,1,0,0
1751,84,73,6,3,438,17,400,285,1,0,0,0,0,0,0,1,0
1752,0,73,6,4,438,0,0,0,0,0,0,0,0,0,0,0,1
1753,174,74,1,1,439,34,1000,415,0,0,0,1,0,1,0,0,0
1754,148,74,1,2,439,27,600,350,0,0,1,0,0,0,0,1,0
1755,43,74,1,3,439,25,600,220,0,1,0,0,0,1,0,0,0
1756,0,74,1,4,439,0,0,0,0,0,0,0,0,0,0,0,1
1757,165,74,2,1,440,30,1000,415,0,0,0,1,1,0,0,0,0
1758,7,74,2,2,440,14,400,220,1,0,0,0,0,0,1,0,0
1759,100,74,2,3,440,17,600,285,1,0,0,0,0,0,0,1,0
1760,0,74,2,4,440,0,0,0,0,0,0,0,0,0,0,0,1
1761,12,74,3,1,441,15,400,220,1,0,0,0,0,0,0,1,0
1762,123,74,3,2,441,27,600,285,0,1,0,0,0,0,0,1,0
1763,139,74,3,3,441,21,600,350,0,0,1,0,0,0,1,0,0
1764,0,74,3,4,441,0,0,0,0,0,0,0,0,0,0,0,1
1765,108,74,4,1,442,21,600,285,0,0,1,0,0,0,0,1,0
1766,26,74,4,2,442,15,600,220,1,0,0,0,0,1,0,0,0
1767,167,74,4,3,442,30,1000,415,0,0,0,1,0,0,1,0,0
1768,0,74,4,4,442,0,0,0,0,0,0,0,0,0,0,0,1
1769,119,74,5,1,443,27,600,285,0,1,0,0,0,1,0,0,0
1770,12,74,5,2,443,15,400,220,1,0,0,0,0,0,0,1,0
1771,168,74,5,3,443,30,1000,415,0,0,0,1,0,0,0,1,0
1772,0,74,5,4,443,0,0,0,0,0,0,0,0,0,0,0,1
1773,152,74,6,1,444,21,800,350,0,0,1,0,0,0,0,1,0
1774,143,74,6,2,444,25,600,350,0,0,1,0,0,0,1,0,0
1775,153,74,6,3,444,25,800,350,0,0,1,0,1,0,0,0,0
1776,0,74,6,4,444,0,0,0,0,0,0,0,0,0,0,0,1
1777,57,75,1,1,445,21,800,220,0,0,1,0,1,0,0,0,0
1778,5,75,1,2,445,14,400,220,1,0,0,0,1,0,0,0,0
1779,163,75,1,3,445,27,1000,415,0,0,0,1,0,0,1,0,0
1780,0,75,1,4,445,0,0,0,0,0,0,0,0,0,0,0,1
1781,130,75,2,1,446,25,800,285,0,0,1,0,0,1,0,0,0
1782,89,75,2,2,446,14,600,285,1,0,0,0,1,0,0,0,0
1783,7,75,2,3,446,14,400,220,1,0,0,0,0,0,1,0,0
1784,0,75,2,4,446,0,0,0,0,0,0,0,0,0,0,0,1
1785,47,75,3,1,447,25,600,220,0,1,0,0,0,0,0,1,0
1786,174,75,3,2,447,34,1000,415,0,0,0,1,0,1,0,0,0
1787,159,75,3,3,447,27,800,350,0,0,1,0,0,0,1,0,0
1788,0,75,3,4,447,0,0,0,0,0,0,0,0,0,0,0,1
1789,65,75,4,1,448,27,800,220,0,0,1,0,1,0,0,0,0
1790,51,75,4,2,448,27,600,220,0,1,0,0,0,1,0,0,0
1791,117,75,4,3,448,27,600,285,0,1,0,0,1,0,0,0,0
1792,0,75,4,4,448,0,0,0,0,0,0,0,0,0,0,0,1
1793,69,75,5,1,449,12,400,285,1,0,0,0,1,0,0,0,0
1794,67,75,5,2,449,27,800,220,0,0,1,0,0,0,1,0,0
1795,60,75,5,3,449,21,800,220,0,0,1,0,0,0,0,1,0
1796,0,75,5,4,449,0,0,0,0,0,0,0,0,0,0,0,1
1797,125,75,6,1,450,21,800,285,0,0,1,0,1,0,0,0,0
1798,91,75,6,2,450,14,600,285,1,0,0,0,0,0,1,0,0
1799,90,75,6,3,450,14,600,285,1,0,0,0,0,1,0,0,0
1800,0,75,6,4,450,0,0,0,0,0,0,0,0,0,0,0,1
1801,3,76,1,1,451,12,400,220,1,0,0,0,0,0,1,0,0
1802,66,76,1,2,451,27,800,220,0,0,1,0,0,1,0,0,0
1803,92,76,1,3,451,14,600,285,1,0,0,0,0,0,0,1,0
1804,0,76,1,4,451,0,0,0,0,0,0,0,0,0,0,0,1
1805,67,76,2,1,452,27,800,220,0,0,1,0,0,0,1,0,0
1806,27,76,2,2,452,15,600,220,1,0,0,0,0,0,1,0,0
1807,144,76,2,3,452,25,600,350,0,0,1,0,0,0,0,1,0
1808,0,76,2,4,452,0,0,0,0,0,0,0,0,0,0,0,1
1809,104,76,3,1,453,21,600,285,0,0,1,0,0,1,0,0,0
1810,31,76,3,2,453,17,600,220,1,0,0,0,0,0,1,0,0
1811,19,76,3,3,453,12,600,220,1,0,0,0,0,0,1,0,0
1812,0,76,3,4,453,0,0,0,0,0,0,0,0,0,0,0,1
1813,144,76,4,1,454,25,600,350,0,0,1,0,0,0,0,1,0
1814,18,76,4,2,454,12,600,220,1,0,0,0,0,1,0,0,0
1815,45,76,4,3,454,25,600,220,0,1,0,0,0,0,1,0,0
1816,0,76,4,4,454,0,0,0,0,0,0,0,0,0,0,0,1
1817,145,76,5,1,455,27,600,350,0,0,1,0,1,0,0,0,0
1818,122,76,5,2,455,27,600,285,0,0,1,0,0,0,1,0,0
1819,14,76,5,3,455,17,400,220,1,0,0,0,0,1,0,0,0
1820,0,76,5,4,455,0,0,0,0,0,0,0,0,0,0,0,1
1821,26,76,6,1,456,15,600,220,1,0,0,0,0,1,0,0,0
1822,121,76,6,2,456,27,600,285,0,1,0,0,0,0,1,0,0
1823,176,76,6,3,456,34,1000,415,0,0,0,1,0,0,0,1,0
1824,0,76,6,4,456,0,0,0,0,0,0,0,0,0,0,0,1
1825,24,77,1,1,457,14,600,220,1,0,0,0,0,0,0,1,0
1826,135,77,1,2,457,27,800,285,0,0,1,0,0,0,1,0,0
1827,5,77,1,3,457,14,400,220,1,0,0,0,1,0,0,0,0
1828,0,77,1,4,457,0,0,0,0,0,0,0,0,0,0,0,1
1829,158,77,2,1,458,27,800,350,0,0,1,0,0,1,0,0,0
1830,164,77,2,2,458,27,1000,415,0,0,0,1,0,0,0,1,0
1831,58,77,2,3,458,21,800,220,0,0,1,0,0,1,0,0,0
1832,0,77,2,4,458,0,0,0,0,0,0,0,0,0,0,0,1
1833,98,77,3,1,459,17,600,285,1,0,0,0,0,1,0,0,0
1834,146,77,3,2,459,27,600,350,0,0,1,0,0,1,0,0,0
1835,57,77,3,3,459,21,800,220,0,0,1,0,1,0,0,0,0
1836,0,77,3,4,459,0,0,0,0,0,0,0,0,0,0,0,1
1837,172,77,4,1,460,31,1000,415,0,0,0,1,0,0,0,1,0
1838,176,77,4,2,460,34,1000,415,0,0,0,1,0,0,0,1,0
1839,86,77,4,3,460,12,600,285,1,0,0,0,0,1,0,0,0
1840,0,77,4,4,460,0,0,0,0,0,0,0,0,0,0,0,1
1841,46,77,5,1,461,25,600,220,0,0,1,0,0,0,1,0,0
1842,19,77,5,2,461,12,600,220,1,0,0,0,0,0,1,0,0
1843,69,77,5,3,461,12,400,285,1,0,0,0,1,0,0,0,0
1844,0,77,5,4,461,0,0,0,0,0,0,0,0,0,0,0,1
1845,97,77,6,1,462,17,600,285,1,0,0,0,1,0,0,0,0
1846,99,77,6,2,462,17,600,285,1,0,0,0,0,0,1,0,0
1847,157,77,6,3,462,27,800,350,0,0,1,0,1,0,0,0,0
1848,0,77,6,4,462,0,0,0,0,0,0,0,0,0,0,0,1
1849,148,78,1,1,463,27,600,350,0,0,1,0,0,0,0,1,0
1850,76,78,1,2,463,14,400,285,1,0,0,0,0,0,0,1,0
1851,131,78,1,3,463,25,800,285,0,0,1,0,0,0,1,0,0
1852,0,78,1,4,463,0,0,0,0,0,0,0,0,0,0,0,1
1853,18,78,2,1,464,12,600,220,1,0,0,0,0,1,0,0,0
1854,59,78,2,2,464,21,800,220,0,0,1,0,0,0,1,0,0
1855,78,78,2,3,464,15,400,285,1,0,0,0,0,1,0,0,0
1856,0,78,2,4,464,0,0,0,0,0,0,0,0,0,0,0,1
1857,93,78,3,1,465,15,600,285,1,0,0,0,1,0,0,0,0
1858,113,78,3,2,465,25,600,285,0,1,0,0,0,0,1,0,0
1859,10,78,3,3,465,15,400,220,1,0,0,0,0,1,0,0,0
1860,0,78,3,4,465,0,0,0,0,0,0,0,0,0,0,0,1
1861,139,78,4,1,466,21,600,350,0,0,1,0,0,0,1,0,0
1862,4,78,4,2,466,12,400,220,1,0,0,0,0,0,0,1,0
1863,89,78,4,3,466,14,600,285,1,0,0,0,1,0,0,0,0
1864,0,78,4,4,466,0,0,0,0,0,0,0,0,0,0,0,1
1865,147,78,5,1,467,27,600,350,0,0,1,0,0,0,1,0,0
1866,161,78,5,2,467,27,1000,415,0,0,0,1,1,0,0,0,0
1867,46,78,5,3,467,25,600,220,0,0,1,0,0,0,1,0,0
1868,0,78,5,4,467,0,0,0,0,0,0,0,0,0,0,0,1
1869,27,78,6,1,468,15,600,220,1,0,0,0,0,0,1,0,0
1870,147,78,6,2,468,27,600,350,0,0,1,0,0,0,1,0,0
1871,145,78,6,3,468,27,600,350,0,0,1,0,1,0,0,0,0
1872,0,78,6,4,468,0,0,0,0,0,0,0,0,0,0,0,1
1873,86,79,1,1,469,12,600,285,1,0,0,0,0,1,0,0,0
1874,58,79,1,2,469,21,800,220,0,0,1,0,0,1,0,0,0
1875,121,79,1,3,469,27,600,285,0,1,0,0,0,0,1,0,0
1876,0,79,1,4,469,0,0,0,0,0,0,0,0,0,0,0,1
1877,149,79,2,1,470,21,800,350,0,0,1,0,1,0,0,0,0
1878,28,79,2,2,470,15,600,220,1,0,0,0,0,0,0,1,0
1879,35,79,2,3,470,21,600,220,0,1,0,0,0,1,0,0,0
1880,0,79,2,4,470,0,0,0,0,0,0,0,0,0,0,0,1
1881,5,79,3,1,471,14,400,220,1,0,0,0,1,0,0,0,0
1882,167,79,3,2,471,30,1000,415,0,0,0,1,0,0,1,0,0
1883,114,79,3,3,471,25,600,285,0,0,1,0,0,0,1,0,0
1884,0,79,3,4,471,0,0,0,0,0,0,0,0,0,0,0,1
1885,168,79,4,1,472,30,1000,415,0,0,0,1,0,0,0,1,0
1886,6,79,4,2,472,14,400,220,1,0,0,0,0,1,0,0,0
1887,160,79,4,3,472,27,800,350,0,0,1,0,0,0,0,1,0
1888,0,79,4,4,472,0,0,0,0,0,0,0,0,0,0,0,1
1889,137,79,5,1,473,21,600,350,0,0,1,0,1,0,0,0,0
1890,1,79,5,2,473,12,400,220,1,0,0,0,1,0,0,0,0
1891,101,79,5,3,473,21,600,285,0,1,0,0,1,0,0,0,0
1892,0,79,5,4,473,0,0,0,0,0,0,0,0,0,0,0,1
1893,162,79,6,1,474,27,1000,415,0,0,0,1,0,1,0,0,0
1894,103,79,6,2,474,21,600,285,0,1,0,0,0,1,0,0,0
1895,173,79,6,3,474,34,1000,415,0,0,0,1,1,0,0,0,0
1896,0,79,6,4,474,0,0,0,0,0,0,0,0,0,0,0,1
1897,1,80,1,1,475,12,400,220,1,0,0,0,1,0,0,0,0
1898,14,80,1,2,475,17,400,220,1,0,0,0,0,1,0,0,0
1899,161,80,1,3,475,27,1000,415,0,0,0,1,1,0,0,0,0
1900,0,80,1,4,475,0,0,0,0,0,0,0,0,0,0,0,1
1901,82,80,2,1,476,17,400,285,1,0,0,0,0,1,0,0,0
1902,57,80,2,2,476,21,800,220,0,0,1,0,1,0,0,0,0
1903,104,80,2,3,476,21,600,285,0,0,1,0,0,1,0,0,0
1904,0,80,2,4,476,0,0,0,0,0,0,0,0,0,0,0,1
1905,23,80,3,1,477,14,600,220,1,0,0,0,0,0,1,0,0
1906,170,80,3,2,477,31,1000,415,0,0,0,1,0,1,0,0,0
1907,40,80,3,3,477,21,600,220,0,0,1,0,0,0,0,1,0
1908,0,80,3,4,477,0,0,0,0,0,0,0,0,0,0,0,1
1909,21,80,4,1,478,14,600,220,1,0,0,0,1,0,0,0,0
1910,155,80,4,2,478,25,800,350,0,0,1,0,0,0,1,0,0
1911,49,80,4,3,478,27,600,220,0,1,0,0,1,0,0,0,0
1912,0,80,4,4,478,0,0,0,0,0,0,0,0,0,0,0,1
1913,102,80,5,1,479,21,600,285,0,0,1,0,1,0,0,0,0
1914,169,80,5,2,479,31,1000,415,0,0,0,1,1,0,0,0,0
1915,4,80,5,3,479,12,400,220,1,0,0,0,0,0,0,1,0
1916,0,80,5,4,479,0,0,0,0,0,0,0,0,0,0,0,1
1917,31,80,6,1,480,17,600,220,1,0,0,0,0,0,1,0,0
1918,82,80,6,2,480,17,400,285,1,0,0,0,0,1,0,0,0
1919,56,80,6,3,480,27,600,220,0,0,1,0,0,0,0,1,0
1920,0,80,6,4,480,0,0,0,0,0,0,0,0,0,0,0,1
1921,164,81,1,1,481,27,1000,415,0,0,0,1,0,0,0,1,0
1922,77,81,1,2,481,15,400,285,1,0,0,0,1,0,0,0,0
1923,155,81,1,3,481,25,800,350,0,0,1,0,0,0,1,0,0
1924,0,81,1,4,481,0,0,0,0,0,0,0,0,0,0,0,1
1925,50,81,2,1,482,27,600,220,0,0,1,0,1,0,0,0,0
1926,65,81,2,2,482,27,800,220,0,0,1,0,1,0,0,0,0
1927,66,81,2,3,482,27,800,220,0,0,1,0,0,1,0,0,0
1928,0,81,2,4,482,0,0,0,0,0,0,0,0,0,0,0,1
1929,54,81,3,1,483,27,600,220,0,0,1,0,0,0,1,0,0
1930,138,81,3,2,483,21,600,350,0,0,1,0,0,1,0,0,0
1931,171,81,3,3,483,31,1000,415,0,0,0,1,0,0,1,0,0
1932,0,81,3,4,483,0,0,0,0,0,0,0,0,0,0,0,1
1933,109,81,4,1,484,25,600,285,0,1,0,0,1,0,0,0,0
1934,60,81,4,2,484,21,800,220,0,0,1,0,0,0,0,1,0
1935,52,81,4,3,484,27,600,220,0,0,1,0,0,1,0,0,0
1936,0,81,4,4,484,0,0,0,0,0,0,0,0,0,0,0,1
1937,159,81,5,1,485,27,800,350,0,0,1,0,0,0,1,0,0
1938,125,81,5,2,485,21,800,285,0,0,1,0,1,0,0,0,0
1939,20,81,5,3,485,12,600,220,1,0,0,0,0,0,0,1,0
1940,0,81,5,4,485,0,0,0,0,0,0,0,0,0,0,0,1
1941,114,81,6,1,486,25,600,285,0,0,1,0,0,0,1,0,0
1942,150,81,6,2,486,21,800,350,0,0,1,0,0,1,0,0,0
1943,146,81,6,3,486,27,600,350,0,0,1,0,0,1,0,0,0
1944,0,81,6,4,486,0,0,0,0,0,0,0,0,0,0,0,1
1945,74,82,1,1,487,14,400,285,1,0,0,0,0,1,0,0,0
1946,115,82,1,2,487,25,600,285,0,1,0,0,0,0,0,1,0
1947,34,82,1,3,487,21,600,220,0,0,1,0,1,0,0,0,0
1948,0,82,1,4,487,0,0,0,0,0,0,0,0,0,0,0,1
1949,90,82,2,1,488,14,600,285,1,0,0,0,0,1,0,0,0
1950,110,82,2,2,488,25,600,285,0,0,1,0,1,0,0,0,0
1951,55,82,2,3,488,27,600,220,0,1,0,0,0,0,0,1,0
1952,0,82,2,4,488,0,0,0,0,0,0,0,0,0,0,0,1
1953,129,82,3,1,489,25,800,285,0,0,1,0,1,0,0,0,0
1954,145,82,3,2,489,27,600,350,0,0,1,0,1,0,0,0,0
1955,59,82,3,3,489,21,800,220,0,0,1,0,0,0,1,0,0
1956,0,82,3,4,489,0,0,0,0,0,0,0,0,0,0,0,1
1957,16,82,4,1,490,17,400,220,1,0,0,0,0,0,0,1,0
1958,102,82,4,2,490,21,600,285,0,0,1,0,1,0,0,0,0
1959,3,82,4,3,490,12,400,220,1,0,0,0,0,0,1,0,0
1960,0,82,4,4,490,0,0,0,0,0,0,0,0,0,0,0,1
1961,43,82,5,1,491,25,600,220,0,1,0,0,0,1,0,0,0
1962,73,82,5,2,491,14,400,285,1,0,0,0,1,0,0,0,0
1963,149,82,5,3,491,21,800,350,0,0,1,0,1,0,0,0,0
1964,0,82,5,4,491,0,0,0,0,0,0,0,0,0,0,0,1
1965,105,82,6,1,492,21,600,285,0,1,0,0,0,0,1,0,0
1966,34,82,6,2,492,21,600,220,0,0,1,0,1,0,0,0,0
1967,72,82,6,3,492,12,400,285,1,0,0,0,0,0,0,1,0
1968,0,82,6,4,492,0,0,0,0,0,0,0,0,0,0,0,1
1969,29,83,1,1,493,17,600,220,1,0,0,0,1,0,0,0,0
1970,151,83,1,2,493,21,800,350,0,0,1,0,0,0,1,0,0
1971,87,83,1,3,493,12,600,285,1,0,0,0,0,0,1,0,0
1972,0,83,1,4,493,0,0,0,0,0,0,0,0,0,0,0,1
1973,11,83,2,1,494,15,400,220,1,0,0,0,0,0,1,0,0
1974,72,83,2,2,494,12,400,285,1,0,0,0,0,0,0,1,0
1975,48,83,2,3,494,25,600,220,0,0,1,0,0,0,0,1,0
1976,0,83,2,4,494,0,0,0,0,0,0,0,0,0,0,0,1
1977,166,83,3,1,495,30,1000,415,0,0,0,1,0,1,0,0,0
1978,55,83,3,2,495,27,600,220,0,1,0,0,0,0,0,1,0
1979,102,83,3,3,495,21,600,285,0,0,1,0,1,0,0,0,0
1980,0,83,3,4,495,0,0,0,0,0,0,0,0,0,0,0,1
1981,128,83,4,1,496,21,800,285,0,0,1,0,0,0,0,1,0
1982,41,83,4,2,496,25,600,220,0,1,0,0,1,0,0,0,0
1983,71,83,4,3,496,12,400,285,1,0,0,0,0,0,1,0,0
1984,0,83,4,4,496,0,0,0,0,0,0,0,0,0,0,0,1
1985,39,83,5,1,497,21,600,220,0,1,0,0,0,0,0,1,0
1986,35,83,5,2,497,21,600,220,0,1,0,0,0,1,0,0,0
1987,136,83,5,3,497,27,800,285,0,0,1,0,0,0,0,1,0
1988,0,83,5,4,497,0,0,0,0,0,0,0,0,0,0,0,1
1989,112,83,6,1,498,25,600,285,0,0,1,0,0,1,0,0,0
1990,116,83,6,2,498,25,600,285,0,0,1,0,0,0,0,1,0
1991,105,83,6,3,498,21,600,285,0,1,0,0,0,0,1,0,0
1992,0,83,6,4,498,0,0,0,0,0,0,0,0,0,0,0,1
1993,53,84,1,1,499,27,600,220,0,1,0,0,0,0,1,0,0
1994,32,84,1,2,499,17,600,220,1,0,0,0,0,0,0,1,0
1995,11,84,1,3,499,15,400,220,1,0,0,0,0,0,1,0,0
1996,0,84,1,4,499,0,0,0,0,0,0,0,0,0,0,0,1
1997,151,84,2,1,500,21,800,350,0,0,1,0,0,0,1,0,0
1998,140,84,2,2,500,21,600,350,0,0,1,0,0,0,0,1,0
1999,8,84,2,3,500,14,400,220,1,0,0,0,0,0,0,1,0
2000,0,84,2,4,500,0,0,0,0,0,0,0,0,0,0,0,1
2001,88,84,3,1,501,12,600,285,1,0,0,0,0,0,0,1,0
2002,94,84,3,2,501,15,600,285,1,0,0,0,0,1,0,0,0
2003,133,84,3,3,501,27,800,285,0,0,1,0,1,0,0,0,0
2004,0,84,3,4,501,0,0,0,0,0,0,0,0,0,0,0,1
2005,140,84,4,1,502,21,600,350,0,0,1,0,0,0,0,1,0
2006,124,84,4,2,502,27,600,285,0,0,1,0,0,0,0,1,0
2007,13,84,4,3,502,17,400,220,1,0,0,0,1,0,0,0,0
2008,0,84,4,4,502,0,0,0,0,0,0,0,0,0,0,0,1
2009,94,84,5,1,503,15,600,285,1,0,0,0,0,1,0,0,0
2010,134,84,5,2,503,27,800,285,0,0,1,0,0,1,0,0,0
2011,44,84,5,3,503,25,600,220,0,0,1,0,0,1,0,0,0
2012,0,84,5,4,503,0,0,0,0,0,0,0,0,0,0,0,1
2013,89,84,6,1,504,14,600,285,1,0,0,0,1,0,0,0,0
2014,142,84,6,2,504,25,600,350,0,0,1,0,0,1,0,0,0
2015,30,84,6,3,504,17,600,220,1,0,0,0,0,1,0,0,0
2016,0,84,6,4,504,0,0,0,0,0,0,0,0,0,0,0,1
2017,44,85,1,1,505,25,600,220,0,0,1,0,0,1,0,0,0
2018,111,85,1,2,505,25,600,285,0,1,0,0,0,1,0,0,0
2019,21,85,1,3,505,14,600,220,1,0,0,0,1,0,0,0,0
2020,0,85,1,4,505,0,0,0,0,0,0,0,0,0,0,0,1
2021,175,85,2,1,506,34,1000,415,0,0,0,1,0,0,1,0,0
2022,158,85,2,2,506,27,800,350,0,0,1,0,0,1,0,0,0
2023,166,85,2,3,506,30,1000,415,0,0,0,1,0,1,0,0,0
2024,0,85,2,4,506,0,0,0,0,0,0,0,0,0,0,0,1
2025,32,85,3,1,507,17,600,220,1,0,0,0,0,0,0,1,0
2026,128,85,3,2,507,21,800,285,0,0,1,0,0,0,0,1,0
2027,26,85,3,3,507,15,600,220,1,0,0,0,0,1,0,0,0
2028,0,85,3,4,507,0,0,0,0,0,0,0,0,0,0,0,1
2029,28,85,4,1,508,15,600,220,1,0,0,0,0,0,0,1,0
2030,43,85,4,2,508,25,600,220,0,1,0,0,0,1,0,0,0
2031,142,85,4,3,508,25,600,350,0,0,1,0,0,1,0,0,0
2032,0,85,4,4,508,0,0,0,0,0,0,0,0,0,0,0,1
2033,2,85,5,1,509,12,400,220,1,0,0,0,0,1,0,0,0
2034,75,85,5,2,509,14,400,285,1,0,0,0,0,0,1,0,0
2035,99,85,5,3,509,17,600,285,1,0,0,0,0,0,1,0,0
2036,0,85,5,4,509,0,0,0,0,0,0,0,0,0,0,0,1
2037,35,85,6,1,510,21,600,220,0,1,0,0,0,1,0,0,0
2038,42,85,6,2,510,25,600,220,0,0,1,0,1,0,0,0,0
2039,16,85,6,3,510,17,400,220,1,0,0,0,0,0,0,1,0
2040,0,85,6,4,510,0,0,0,0,0,0,0,0,0,0,0,1
2041,63,86,1,1,511,25,800,220,0,0,1,0,0,0,1,0,0
2042,160,86,1,2,511,27,800,350,0,0,1,0,0,0,0,1,0
2043,124,86,1,3,511,27,600,285,0,0,1,0,0,0,0,1,0
2044,0,86,1,4,511,0,0,0,0,0,0,0,0,0,0,0,1
2045,42,86,2,1,512,25,600,220,0,0,1,0,1,0,0,0,0
2046,71,86,2,2,512,12,400,285,1,0,0,0,0,0,1,0,0
2047,169,86,2,3,512,31,1000,415,0,0,0,1,1,0,0,0,0
2048,0,86,2,4,512,0,0,0,0,0,0,0,0,0,0,0,1
2049,154,86,3,1,513,25,800,350,0,0,1,0,0,1,0,0,0
2050,112,86,3,2,513,25,600,285,0,0,1,0,0,1,0,0,0
2051,1,86,3,3,513,12,400,220,1,0,0,0,1,0,0,0,0
2052,0,86,3,4,513,0,0,0,0,0,0,0,0,0,0,0,1
2053,15,86,4,1,514,17,400,220,1,0,0,0,0,0,1,0,0
2054,36,86,4,2,514,21,600,220,0,0,1,0,0,1,0,0,0
2055,148,86,4,3,514,27,600,350,0,0,1,0,0,0,0,1,0
2056,0,86,4,4,514,0,0,0,0,0,0,0,0,0,0,0,1
2057,7,86,5,1,515,14,400,220,1,0,0,0,0,0,1,0,0
2058,68,86,5,2,515,27,800,220,0,0,1,0,0,0,0,1,0
2059,113,86,5,3,515,25,600,285,0,1,0,0,0,0,1,0,0
2060,0,86,5,4,515,0,0,0,0,0,0,0,0,0,0,0,1
2061,25,86,6,1,516,15,600,220,1,0,0,0,1,0,0,0,0
2062,62,86,6,2,516,25,800,220,0,0,1,0,0,1,0,0,0
2063,96,86,6,3,516,15,600,285,1,0,0,0,0,0,0,1,0
2064,0,86,6,4,516,0,0,0,0,0,0,0,0,0,0,0,1
2065,116,87,1,1,517,25,600,285,0,0,1,0,0,0,0,1,0
2066,131,87,1,2,517,25,800,285,0,0,1,0,0,0,1,0,0
2067,170,87,1,3,517,31,1000,415,0,0,0,1,0,1,0,0,0
2068,0,87,1,4,517,0,0,0,0,0,0,0,0,0,0,0,1
2069,34,87,2,1,518,21,600,220,0,0,1,0,1,0,0,0,0
2070,171,87,2,2,518,31,1000,415,0,0,0,1,0,0,1,0,0
2071,109,87,2,3,518,25,600,285,0,1,0,0,1,0,0,0,0
2072,0,87,2,4,518,0,0,0,0,0,0,0,0,0,0,0,1
2073,6,87,3,1,519,14,400,220,1,0,0,0,0,1,0,0,0
2074,156,87,3,2,519,25,800,350,0,0,1,0,0,0,0,1,0
2075,116,87,3,3,519,25,600,285,0,0,1,0,0,0,0,1,0
2076,0,87,3,4,519,0,0,0,0,0,0,0,0,0,0,0,1
2077,85,87,4,1,520,12,600,285,1,0,0,0,1,0,0,0,0
2078,105,87,4,2,520,21,600,285,0,1,0,0,0,0,1,0,0
2079,29,87,4,3,520,17,600,220,1,0,0,0,1,0,0,0,0
