"respondent_id","question_id","choice","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","no_choice","past.use_this","brand.recall_this","brand.recognition_this","brand.recall_score","age","market_awareness","total_recalled","total_recognized","total_price_guess_diff","city_under_500k","city_over_500k","rural","is_female","is_graduated","income_low","income_mid","income_high","eats_fastfood_weekly","eats_fastfood_rarely","respondent_question_id"
35,4,0,29,0,0,1,0,0,1,0,0,1,0,0,0,0,0,27,9,6,8,26.69,0,1,0,1,1,0,1,0,0,1,"35_4"
35,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,9,6,8,26.69,0,1,0,1,1,0,1,0,0,1,"35_4"
35,5,0,37,0,0,0,1,0,1,0,0,1,0,0,0,0,0,27,9,6,8,26.69,0,1,0,1,1,0,1,0,0,1,"35_5"
35,5,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,5,27,9,6,8,26.69,0,1,0,1,1,0,1,0,0,1,"35_5"
35,5,1,23,0,0,1,0,0,0,1,0,0,0,0,1,1,3,27,9,6,8,26.69,0,1,0,1,1,0,1,0,0,1,"35_5"
35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,9,6,8,26.69,0,1,0,1,1,0,1,0,0,1,"35_5"
35,6,1,23,0,0,1,0,0,0,1,0,0,0,0,1,1,3,27,9,6,8,26.69,0,1,0,1,1,0,1,0,0,1,"35_6"
35,6,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,27,9,6,8,26.69,0,1,0,1,1,0,1,0,0,1,"35_6"
35,6,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,5,27,9,6,8,26.69,0,1,0,1,1,0,1,0,0,1,"35_6"
35,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,9,6,8,26.69,0,1,0,1,1,0,1,0,0,1,"35_6"
36,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_1"
36,1,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_1"
36,1,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_1"
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_1"
36,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_2"
36,2,1,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_2"
36,2,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_2"
36,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_2"
36,3,1,29,0,0,1,0,0,0,0,1,0,0,0,1,1,2,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_3"
36,3,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_3"
36,3,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_3"
36,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_3"
36,4,1,27,0,0,0,1,0,0,1,0,0,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_4"
36,4,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_4"
36,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_4"
36,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_4"
36,5,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_5"
36,5,1,29,0,0,1,0,0,0,0,1,0,0,0,1,1,2,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_5"
36,5,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_5"
36,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_5"
36,6,1,23,0,0,1,0,0,0,1,0,0,0,0,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_6"
36,6,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_6"
36,6,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,2,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_6"
36,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,11,9,8,14.69,0,1,0,1,1,0,1,0,1,0,"36_6"
37,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_1"
37,1,1,27,0,0,0,1,0,0,1,0,0,0,0,0,1,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_1"
37,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_1"
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_1"
37,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_2"
37,2,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_2"
37,2,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_2"
37,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_2"
37,3,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,3,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_3"
37,3,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_3"
37,3,0,27,0,0,0,1,0,0,1,0,0,0,0,0,1,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_3"
37,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_3"
37,4,1,27,0,0,0,1,0,0,1,0,0,0,0,0,1,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_4"
37,4,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_4"
37,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_4"
37,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_4"
37,5,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_5"
37,5,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,3,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_5"
37,5,1,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_5"
37,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_5"
37,6,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_6"
37,6,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_6"
37,6,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,3,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_6"
37,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,10,6,8,12.69,0,1,0,1,1,0,0,1,1,0,"37_6"
38,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_1"
38,1,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,3,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_1"
38,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_1"
38,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_1"
38,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_2"
38,2,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_2"
38,2,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_2"
38,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_2"
38,3,1,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_3"
38,3,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_3"
38,3,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,3,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_3"
38,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_3"
38,4,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,3,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_4"
38,4,1,23,0,0,1,0,0,0,1,0,0,0,0,1,1,3,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_4"
38,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_4"
38,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_4"
38,5,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_5"
38,5,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_5"
38,5,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,3,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_5"
38,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_5"
38,6,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,3,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_6"
38,6,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_6"
38,6,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_6"
38,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,10,9,6,9.31,0,1,0,1,1,0,1,0,0,1,"38_6"
40,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_1"
40,1,1,27,0,0,0,1,0,0,1,0,0,0,0,0,1,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_1"
40,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_1"
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_1"
40,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_2"
40,2,1,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_2"
40,2,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_2"
40,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_2"
40,3,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_3"
40,3,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_3"
40,3,1,27,0,0,0,1,0,0,1,0,0,0,0,0,1,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_3"
40,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_3"
40,4,1,27,0,0,0,1,0,0,1,0,0,0,0,0,1,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_4"
40,4,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_4"
40,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_4"
40,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_4"
40,5,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_5"
40,5,1,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_5"
40,5,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_5"
40,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_5"
40,6,1,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_6"
40,6,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_6"
40,6,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_6"
40,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,9,4,6,8.31,1,0,0,1,1,0,1,0,0,1,"40_6"
41,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,3,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_1"
41,1,1,27,0,0,0,1,0,0,1,0,0,0,0,1,1,2,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_1"
41,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_1"
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_1"
41,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_2"
41,2,1,29,0,0,1,0,0,1,0,0,1,0,0,1,1,3,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_2"
41,2,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,3,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_2"
41,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_2"
41,3,1,29,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_3"
41,3,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,3,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_3"
41,3,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,2,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_3"
41,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_3"
41,4,1,27,0,0,0,1,0,0,1,0,0,0,0,1,1,2,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_4"
41,4,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,2,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_4"
41,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,3,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_4"
41,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_4"
41,5,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,3,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_5"
41,5,1,29,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_5"
41,5,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,2,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_5"
41,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_5"
41,6,1,23,0,0,1,0,0,0,1,0,0,0,0,1,1,2,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_6"
41,6,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_6"
41,6,0,29,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_6"
41,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,12,15,8,12.69,0,1,0,1,1,0,0,1,1,0,"41_6"
42,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_1"
42,1,1,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_1"
42,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_1"
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_1"
42,2,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_2"
42,2,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_2"
42,2,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_2"
42,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_2"
42,3,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_3"
42,3,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_3"
42,3,0,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_3"
42,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_3"
42,4,1,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_4"
42,4,0,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_4"
42,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_4"
42,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_4"
42,5,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_5"
42,5,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_5"
42,5,1,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_5"
42,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_5"
42,6,0,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_6"
42,6,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_6"
42,6,1,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_6"
42,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,10,4,5,1.69,0,0,1,0,0,0,1,0,0,1,"42_6"
43,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_1"
43,1,1,27,0,0,0,1,0,0,1,0,0,0,0,1,1,2,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_1"
43,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_1"
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_1"
43,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_2"
43,2,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_2"
43,2,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_2"
43,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_2"
43,3,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,3,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_3"
43,3,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_3"
43,3,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,2,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_3"
43,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_3"
43,4,1,27,0,0,0,1,0,0,1,0,0,0,0,1,1,2,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_4"
43,4,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,2,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_4"
43,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_4"
43,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_4"
43,5,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_5"
43,5,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,3,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_5"
43,5,1,23,0,0,1,0,0,0,1,0,0,0,0,1,1,2,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_5"
43,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_5"
43,6,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,2,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_6"
43,6,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_6"
43,6,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,3,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_6"
43,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,14,9,8,0.689999999999998,0,1,0,1,1,0,1,0,1,0,"43_6"
44,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,24,8,4,6,12.69,1,0,0,0,1,0,1,0,0,1,"44_1"
44,1,0,27,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24,8,4,6,12.69,1,0,0,0,1,0,1,0,0,1,"44_1"
44,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,24,8,4,6,12.69,1,0,0,0,1,0,1,0,0,1,"44_1"
44,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,8,4,6,12.69,1,0,0,0,1,0,1,0,0,1,"44_1"
44,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,24,8,4,6,12.69,1,0,0,0,1,0,1,0,0,1,"44_2"
44,2,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,24,8,4,6,12.69,1,0,0,0,1,0,1,0,0,1,"44_2"
